word,word_sen,word_sen_trans,trans,example
germ,Put disinfectant down the toilet to kill any germs.,在抽水马桶里投放消毒剂杀菌。,"n.[植] 胚芽，萌芽；细菌
vi.萌芽
","1. Put disinfectant down the toilet to kill any germs.
在抽水马桶里投放消毒剂杀菌。
"
flat,houses with flat roofs,平顶房,"adj.平的；单调的；不景气的；干脆的；平坦的；扁平的；浅的
adv.（尤指贴着另一表面）平直地；断然地；水平地；直接地，完全地
n.平地；公寓；平面
vt.使变平；[音乐]使（音调）下降，尤指降半音
vi.逐渐变平；[音乐]以降调唱（或奏）
","1. houses with flat roofs
平顶房
2. a perfectly flat sandy beach
十分平坦的沙滩
3. The countryside near there is flat as a pancake (= very flat ) .
那儿附近的乡间地势非常平坦。
4. Work on a clean, flat surface.
在干净、平整的台面上工作。
"
spill,Katie almost spilled her milk.,凯蒂差点把牛奶洒出来。,"v.使溢出，使流出；使摔下
n.溢出，溅出；溢出量；摔下；小塞子
","1. Katie almost spilled her milk.
凯蒂差点把牛奶洒出来。
"
flap,the flap of the sails,船帆的拍动,"n.拍打，拍打声；神经紧张；[航] 襟翼
v.拍动；神经紧张；鼓翼而飞；（帽边等）垂下
","1. the flap of the sails
船帆的拍动
"
balloon,The company’s debt has ballooned in the past year.,在过去一年里，公司的债务激增。,"v.激增；膨胀如气球
n.气球
adj.像气球般鼓起的
","1. The company’s debt has ballooned in the past year.
在过去一年里，公司的债务激增。
"
flag,His enthusiasm was in no way flagging.,他的热情丝毫没有减退。,"v.标记；衰退；枯萎
n.标志；旗子
","1. His enthusiasm was in no way flagging.
他的热情丝毫没有减退。
"
liquid,Children take antibiotics in liquid form.,儿童服用液态抗生素。,"adj.液体的；清澈的；明亮的；易变的
n.液体，流体；流音
","1. Children take antibiotics in liquid form.
儿童服用液态抗生素。
2. liquid soap
液体皂
"
tub,I had a long soak in the tub.,我在浴缸里泡了很久。,"n.浴盆；桶
vt.把…装入桶；为…洗盆浴
vi.洗盆浴；（衣服等）被放在桶里洗
","1. I had a long soak in the tub.
我在浴缸里泡了很久。
"
eastern,Eastern religions,东方宗教,"adj.东方的；朝东的；东洋的
n.东方人；（美国）东部地区的人
","1. Eastern religions
东方宗教
"
virtue,Women have often been used as symbols of virtue.,女性常被用作美德的象征。,"n.美德；优点；贞操；功效
","1. Women have often been used as symbols of virtue.
女性常被用作美德的象征。
"
tug,"...a 76,000-ton barge pulled by five tug boats.",…被5艘拖船拖拉着的一艘76000吨的驳船。,"n.拖船；拖曳；苦干
v.用力拉；竞争；努力做
","1. ...a 76,000-ton barge pulled by five tug boats.
…被5艘拖船拖拉着的一艘76000吨的驳船。
"
highway,Interstate Highway 75,75号州际公路,"n.公路，大路；捷径
","1. Interstate Highway 75
75号州际公路
"
copper,He offered to do the job for a few coppers.,他说他来做这份工作，给他几个铜板就行。,"n.铜；铜币；警察
adj.铜制的
v.镀铜
","1. He offered to do the job for a few coppers.
他说他来做这份工作，给他几个铜板就行。
2. His hair has reverted back to its original copper hue.
他的头发恢复到了原来的铜色。
"
volunteer,Most of the relief work was done by volunteers.,大部分救援工作都由志愿人员完成。,"n.志愿者；志愿兵
adj.志愿的
v.自愿
","1. Most of the relief work was done by volunteers.
大部分救援工作都由志愿人员完成。
"
elephant,"Tom: No.Although 75% of its raw materials is elephant dung, it is light delicate fragrance instead of stink. This is due to its special fabrication technology.",不，尽管这种纸里75％的原料都是大象的粪便，但它不但不臭，反而有一种淡淡的清香，这是源于它的特殊的制造工艺。,"n.象；大号图画纸
","1. Tom: No.Although 75% of its raw materials is elephant dung, it is light delicate fragrance instead of stink. This is due to its special fabrication technology.
不，尽管这种纸里75％的原料都是大象的粪便，但它不但不臭，反而有一种淡淡的清香，这是源于它的特殊的制造工艺。
"
beauty,her beauty and grace,她的美貌和优雅风姿,"n.美；美丽；美人；美好的东西
","1. her beauty and grace
她的美貌和优雅风姿
2. an area of outstanding natural beauty
一个自然风景极美的地区
3. Millions of dollars are spent each year on beauty products .
每年都有上千万的钱花在美容产品上。
"
eccentric,His eccentric behaviour lost him his job.,他古怪的行为使他丢了工作。,"adj.古怪的，反常的
n.古怪的人
","1. His eccentric behaviour lost him his job.
他古怪的行为使他丢了工作。
2. Aunt Nessy was always a bit eccentric.
内西姑妈总是有点古怪。
"
mineral,The area is very rich in minerals .,该地区矿产非常丰富。,"n.矿物；（英）矿泉水；无机物；苏打水（常用复数表示）
adj.矿物的；矿质的
","1. The area is very rich in minerals .
该地区矿产非常丰富。
2. a country with few mineral resources
矿产资源稀少的国家
"
illness,She had all the normal childhood illnesses.,儿童的常见病她小时候都得过。,"n.病；疾病
","1. She had all the normal childhood illnesses.
儿童的常见病她小时候都得过。
2. Her mother was recovering from a serious illness.
她母亲重病后正在逐渐康复。
3. I’ve never missed a day’s work through illness.
我从未因病耽误过一天工作。
4. ways to improve your health and reduce the risk of illness
增进健康减少疾病的方法
"
customary,Barbara answered with her customary enthusiasm.,芭芭拉以惯有的热情作了回答。,"adj.习惯的；通常的
n.习惯法汇编
","1. Barbara answered with her customary enthusiasm.
芭芭拉以惯有的热情作了回答。
"
peel,Peel and dice the potatoes.,把马铃薯去皮并切成丁。,"v.剥，剥落；削
n.皮
","1. Peel and dice the potatoes.
把马铃薯去皮并切成丁。
"
fright,You gave me such a fright creeping up on me like that!,你这样不声不响地过来，吓了我一跳！,"n.惊吓；惊骇
v.使惊恐
","1. You gave me such a fright creeping up on me like that!
你这样不声不响地过来，吓了我一跳！
"
spine,cactus spines,仙人掌的刺,"n.脊柱，脊椎；刺；书脊
","1. cactus spines
仙人掌的刺
"
peep,"""Fourteen minutes,"" Chris said, taking a peep at his watch.",“十四分钟，”克里斯瞥了一眼手表说道。,"n.偷看；隐约看见，瞥见
v.窥视；慢慢露出，出现；吱吱叫
","1. ""Fourteen minutes,"" Chris said, taking a peep at his watch.
“十四分钟，”克里斯瞥了一眼手表说道。
"
easter,"""Happy Easter,"" he yelled.",“复活节快乐，”他喊道。,"n.复活节
","1. ""Happy Easter,"" he yelled.
“复活节快乐，”他喊道。
"
briefcase,He popped a letter out of his briefcase.,他从公文包里突然掏出一封信。,"n.公文包
","1. He popped a letter out of his briefcase.
他从公文包里突然掏出一封信。
2. Every day you arrive in workspace with the same items — a cell phone, briefcase and/or purse, mail, keys, change.
每天你都带着同样的东西进入工作区——一只手机、公文包和/或者手提包、邮件、钥匙、零钱。
3. Dennis peered into the room and saw her take a small red object out of her briefcase and quickly hide it in the bottom drawer of her dresser.
丹尼斯窥视着房间里的一举一动，只见她从公文包里拿出一个红色的小东西，快速地把它藏在梳妆台最底下的抽屉里。
"
hurl,Demonstrators were hurling bricks through the windows.,示威者在向窗里掷砖块。,"v.丢下；用力投掷；愤慨地说出
n.用力的投掷
","1. Demonstrators were hurling bricks through the windows.
示威者在向窗里掷砖块。
2. He hurled a chair across the set, smashing lamps and vases.
他抓起一把椅子扔向片场的那头，把灯和花瓶都砸得粉碎。
"
impart,She had information that she couldn’t wait to impart.,她得到了消息，迫不及待地想告诉别人。,"v.给予（尤指抽象事物），传授；告知，透露
","1. She had information that she couldn’t wait to impart.
她得到了消息，迫不及待地想告诉别人。
"
summary,a summary execution,立即处决,"adj.简易的；扼要的
n.概要，摘要，总结
","1. a summary execution
立即处决
"
eighteen,At least eighteen bullets were fired.,至少射出了18颗子弹。,"n.十八，十八个
adj.十八个的，十八的
num.十八
","1. At least eighteen bullets were fired.
至少射出了18颗子弹。
2. Jim was eighteen (= 18 years old ).
吉姆18岁。
"
assistant,a clerical assistant,文书助理,"n.助手，助理，助教
adj.辅助的，助理的；有帮助的
","1. a clerical assistant
文书助理
2. ...the assistant secretary of defence.
…助理国防部长。
"
humor,,,"n.幽默，诙谐；心情
v.迎合，迁就；顺应
",
cordial,The talks were conducted in a cordial atmosphere.,会谈在友好的气氛中进行。,"adj.热忱的，诚恳的；兴奋的
n.补品；兴奋剂；甜香酒，甘露酒
","1. The talks were conducted in a cordial atmosphere.
会谈在友好的气氛中进行。
"
signature,Her signature is totally illegible (= cannot be read ) .,她的签字完全无法辨认。,"n.署名；签名；信号
","1. Her signature is totally illegible (= cannot be read ) .
她的签字完全无法辨认。
2. The school collected 4,000 signatures for the petition.
学校为这份请愿书收集到了四千个签名。
3. The Ukrainians put their signatures to the Lisbon Protocol.
乌克兰签署了《里斯本协议》。
4. Someone’s forged my signature (= made an illegal copy of my name to deceive people ) on this letter.
有人在这封信中伪造了我的签名。
5. Each child must obtain the signature of his or her parents.
每个小孩都必须得到父母的签字。
"
mob,They were immediately surrounded by the mob.,他们立刻被那帮暴民包围了。,"n.暴民，暴徒；民众；乌合之众
v.大举包围，围攻；蜂拥进入
","1. They were immediately surrounded by the mob.
他们立刻被那帮暴民包围了。
2. The leadership had been criticized for giving in to mob rule (= when a mob controls the situation rather than the government or the law ) .
领导层被批评屈服于暴民统治。
"
catalog,"I looked over the catalog you gave me this morning, and I'd like to discuss prices on your computer speakers.",今天早上我已经详细看过你给我的目录了。 我想讨论有关你们计算机扬声器的价格。,"n.[图情][计] 目录；登记
v.登记；为…编目录
","1. I looked over the catalog you gave me this morning, and I'd like to discuss prices on your computer speakers.
今天早上我已经详细看过你给我的目录了。 我想讨论有关你们计算机扬声器的价格。
"
pedal,She was pedalling furiously (= very fast ) .,她飞快地踩着踏板。,"v.踩踏板；骑车
n.踏板；脚蹬子
adj.脚的；脚踏的
","1. She was pedalling furiously (= very fast ) .
她飞快地踩着踏板。
"
metric,a metric tonne,一公吨,"adj.公制的；米制的；公尺的
n.度量标准
","1. a metric tonne
一公吨
2. The parts all come in metric sizes now.
现在配件都采用公制规格。
"
chorus,I sing with the university chorus.,我在大学合唱队里唱歌。,"n.合唱队；齐声；歌舞队
v.合唱；异口同声地说
","1. I sing with the university chorus.
我在大学合唱队里唱歌。
"
brilliant,She closed her eyes against the brilliant light .,强烈的光线下，她闭起了眼睛。,"adj.灿烂的，闪耀的；杰出的；有才气的；精彩的，绝妙的
","1. She closed her eyes against the brilliant light .
强烈的光线下，她闭起了眼睛。
2. We sat outside in the brilliant sunshine .
我们坐在外面，沐浴在灿烂的阳光下。
3. She was dressed in brilliant white.
她穿着一身耀眼的白色。
"
elastic,the horny elastic pad in a horse’s hoof,马蹄上粗硬而有弹性的肉掌,"adj.有弹性的；灵活的；易伸缩的
n.松紧带；橡皮圈
","1. the horny elastic pad in a horse’s hoof
马蹄上粗硬而有弹性的肉掌
2. Make a mask with long ears and attach a piece of elastic to go around the back of the head.
做一个带长耳朵的面具，安上一条松紧带绕过后脑。
"
shrewd,Malcolm is a shrewd businessman.,马尔科姆是个精明的商人。,"adj.精明的；狡猾的；机灵的
n.精明（的人）；机灵（的人）
","1. Malcolm is a shrewd businessman.
马尔科姆是个精明的商人。
2. She was shrewd enough to guess who was responsible.
她很精明，一猜就知道是谁干的。
3. Capra looked at her with shrewd eyes.
卡普拉眼神犀利地看着她。
"
sideways,A strong gust of wind blew the car sideways into the ditch.,一阵狂风把汽车横着掀进了沟里。,"adv.向侧面地；向一旁
adj.向侧面的；一旁的
","1. A strong gust of wind blew the car sideways into the ditch.
一阵狂风把汽车横着掀进了沟里。
2. Alfred shot him a sideways glance.
艾尔弗雷德斜着眼看了他一下。
"
assurance,"Despite my repeated assurances, Rob still looked very nervous.",尽管我再三保证，罗布看起来还是很紧张。,"n.保证，担保；（人寿）保险；确信；断言；厚脸皮，无耻
","1. Despite my repeated assurances, Rob still looked very nervous.
尽管我再三保证，罗布看起来还是很紧张。
"
footstep,He heard someone’s footsteps in the hall.,他听见门厅里有脚步声。,"n.脚步；脚步声；足迹
","1. He heard someone’s footsteps in the hall.
他听见门厅里有脚步声。
"
widow,The sorrowful widow begged for mercy.,伤心的寡妇乞怜。,"v.使成寡妇
n.寡妇；孀妇
","1. The sorrowful widow begged for mercy.
伤心的寡妇乞怜。
2. Tony hobnobbed with an attractive widow when he lived in Metz.
托尼在梅斯居住期间曾与一名漂亮的寡妇交往甚密。
3. ""I tell you the truth,"" he said, ""this poor widow has put in more than all the others.
“我实话告诉你”，耶稣说道，“这个贫穷的寡妇放入的比其他人的都多。
"
shady,a shady street,背阴的街道,"adj.成荫的；阴暗的；名声不好的
n.(Shady)人名；(阿拉伯)沙迪
","1. a shady street
背阴的街道
2. It was nice and shady under the trees.
树下好阴凉。
"
intersection,We crossed at a busy intersection.,我们穿过了一个繁忙的道路交叉口。,"n.交叉；十字路口；交集；交叉点
","1. We crossed at a busy intersection.
我们穿过了一个繁忙的道路交叉口。
"
spiral,The maze is actually two interlocking spirals.,这个迷宫实际上是两个连锁的螺旋体。,"n.螺旋；旋涡；螺旋形之物
adj.螺旋形的；盘旋的
v.使成螺旋形；使作螺旋形上升
","1. The maze is actually two interlocking spirals.
这个迷宫实际上是两个连锁的螺旋体。
2. ...a spiral staircase.
…一段旋梯。
"
grocer,The cook and the grocer haggled over the price of eggs.,厨师和杂货商为蛋价计较个没完。,"n.杂货店；食品商
","1. The cook and the grocer haggled over the price of eggs.
厨师和杂货商为蛋价计较个没完。
2. He never overcharged when I went shopping in his grocer.
我去他的杂货店买东西时他从不向我乱索价。
3. Just as our exchanges with the local grocer free us from backbreaking farm work, so do imports from around the world move us even more toward the very economic specialization that enriches us.
就好像我们与当地的杂货店交易，我们就不用非常辛苦地从事农业劳动，来自全世界的进口品让我们更快地走向经济专业化，使我们富裕。
"
shaft,a drive shaft,驱动轴,"n.拍杆；[机] 轴；箭杆；杆状物
v.利用；在……上装杆
","1. a drive shaft
驱动轴
"
slap,Sarah slapped Aaron across the face.,萨拉在阿龙的脸上掴了一巴掌。,"v.拍击；侮辱；掌击；掴…的耳光
n.掴；侮辱；掌击；拍打声
adv.直接地；猛然地；恰好
","1. Sarah slapped Aaron across the face.
萨拉在阿龙的脸上掴了一巴掌。
"
dash,...a 160-mile dash to the hospital.,…飞奔160英里赶向医院。,"n.破折号；冲撞
v.使…破灭；猛撞；泼溅
","1. ...a 160-mile dash to the hospital.
…飞奔160英里赶向医院。
2. Suddenly she dashed down to the cellar.
她猛地朝地窖冲过去。
"
inventory,...one inventory of twelve sails for each yacht.,…为每艘游艇配备12张帆的存货。,"n.存货，存货清单；详细目录；财产清册
","1. ...one inventory of twelve sails for each yacht.
…为每艘游艇配备12张帆的存货。
"
trench,Workers dug a trench for gas lines.,工人们挖了一条沟来铺设煤气管道。,"n.沟，沟渠；战壕；堑壕
v.掘沟
","1. Workers dug a trench for gas lines.
工人们挖了一条沟来铺设煤气管道。
"
slam,We heard a car door slam.,我们听到有车门砰的一声关上了。,"v.砰地关上；猛力抨击
n.猛击；砰然声
","1. We heard a car door slam.
我们听到有车门砰的一声关上了。
2. He slammed the door shut .
他把门砰地关上。
"
kick,He kicked the door hard.,他用力踢门。,"v.踢；反冲，朝后座
n.踢；反冲，后座力
","1. He kicked the door hard.
他用力踢门。
2. He threw me to the ground and started to kick.
他把我摔在地上开始踢我。
3. He suffered a kick to the knee.
他的膝盖被踢了一脚。
"
portable,a portable radio,便携式收音机,"adj.手提的，便携式的；轻便的
n.手提式打字机
","1. a portable radio
便携式收音机
"
plantation,a rubber plantation,橡胶园,"n.栽植；殖民；大农场
adj.适用于种植园或热带、亚热带国家的
","1. a rubber plantation
橡胶园
"
mug,Something scared him. Probably your ugly mug !,什么东西吓着他了，很可能是你这张丑八怪的脸！,"n.杯子；脸；苦读者
v.扮鬼脸，做怪相
","1. Something scared him. Probably your ugly mug !
什么东西吓着他了，很可能是你这张丑八怪的脸！
"
questionnaire,Teachers will be asked to fill in a questionnaire.,教师们将被要求填写一份调查问卷。,"n.问卷；调查表
","1. Teachers will be asked to fill in a questionnaire.
教师们将被要求填写一份调查问卷。
"
mud,They daubed mud all over themselves.,他们用泥涂满全身。,"v.弄脏；用泥涂
n.泥；诽谤的话；无价值的东西
","1. They daubed mud all over themselves.
他们用泥涂满全身。
2. I dirty my trousers when I step on the mud.
我一脚擩在烂泥里， 把裤子弄脏了。
"
shorthand,a secretary who takes shorthand (= writes in shorthand ),会速记的秘书,"n.速记；速记法
adj.速记法的
","1. a secretary who takes shorthand (= writes in shorthand )
会速记的秘书
"
browse,a feature that allows you to browse your hard drive and choose the graphic you want to display,让你可以浏览硬盘驱动器选择自己想要显示的图像的一个功能,"v.浏览；吃草
n.浏览；吃草
","1. a feature that allows you to browse your hard drive and choose the graphic you want to display
让你可以浏览硬盘驱动器选择自己想要显示的图像的一个功能
2. ...a browse around the shops.
…在商店的一番闲逛。
"
swallow,You are asked to swallow a capsule containing vitamin B.,你被要求吞下一颗含维生素B的胶囊。,"v.忍受；吞没
n.燕子；一次吞咽的量
","1. You are asked to swallow a capsule containing vitamin B.
你被要求吞下一颗含维生素B的胶囊。
2. Polly took a bite of the apple, chewed, and swallowed.
波莉咬了一口那个苹果，嚼了嚼吞了下去。
"
inlet,There are several sheltered inlets along the coast.,沿着海岸线有几处有天然屏障的水湾。,"n.入口，进口；插入物；水湾
v.引进; 嵌入; 插入;
","1. There are several sheltered inlets along the coast.
沿着海岸线有几处有天然屏障的水湾。
"
cocaine,The police report said she was doing cocaine.,警方报告说她正在吸可卡因。,"n.[药] 可卡因
","1. The police report said she was doing cocaine.
警方报告说她正在吸可卡因。
2. What do gambling, sex, heroin and cocaine — and the other things that can addict us — have in common?
赌博、性爱、海洛因和可卡因以及其他能导致我们上瘾的事物，到底有什么共同点？
3. To investigate, his team injected cocaine, capsaicin or both at once into the abdomens of several groups of about 30 mice.
他的团队将辣椒素或可卡因中的一种，或同时将两种注射进几组老鼠的腹部，每组约30只。
"
width,a covered terrace extending the full width of the house,和房子同宽的有顶露台,"n.宽度；广度
","1. a covered terrace extending the full width of the house
和房子同宽的有顶露台
"
lake,Lake Michigan,密歇根湖,"n.湖；深红色颜料；胭脂红
vt.（使）血球溶解
vi.（使）血球溶解
","1. Lake Michigan
密歇根湖
"
architect,But I am an architect.,但是我是一名建筑师。,"n.建筑师
","1. But I am an architect.
但是我是一名建筑师。
2. They commissioned an architect to design the new library.
他们委托一位建筑师设计这座新图书馆。
3. The building was constructed from the design of that architect.
这幢大楼是按那位建筑师的设计建造的。
"
plumber,"Even without a high-school diploma, a black man can probably find a job if he looks. And some manual jobs, such as plumber or cable technician, pay quite well.",即便没有高中文凭，一个黑人只要有求职意愿，他仍可能找到工作，并且水管工和电缆维修员这类体力活，薪酬还挺不错。,"n.水管工；堵漏人员
","1. Even without a high-school diploma, a black man can probably find a job if he looks. And some manual jobs, such as plumber or cable technician, pay quite well.
即便没有高中文凭，一个黑人只要有求职意愿，他仍可能找到工作，并且水管工和电缆维修员这类体力活，薪酬还挺不错。
"
clumsy,A clumsy waiter spilled wine all over her new skirt.,一名笨手笨脚的服务员把葡萄酒洒得她新裙子上到处都是。,"adj.笨拙的
","1. A clumsy waiter spilled wine all over her new skirt.
一名笨手笨脚的服务员把葡萄酒洒得她新裙子上到处都是。
2. a clumsy attempt to catch the ball
笨拙的接球动作
"
liquor,The room was filled with cases of liquor.,房间里满是一箱箱的烈性酒。,"n.酒，含酒精饮料；溶液；液体；烈酒
vi.喝酒，灌酒
vt.使喝醉
","1. The room was filled with cases of liquor.
房间里满是一箱箱的烈性酒。
"
paddle,We might be able to push ourselves across with the paddle.,我们或许可以自己划桨过去。,"n.划桨；明轮翼
v.拌；搅；用桨划
","1. We might be able to push ourselves across with the paddle.
我们或许可以自己划桨过去。
"
toe,He stubbed his toe (= hurt it by kicking it against something ) on a rock.,他的脚趾踢到一块石头上受了伤。,"n.脚趾；足尖
v.用脚尖走；以趾踏触
","1. He stubbed his toe (= hurt it by kicking it against something ) on a rock.
他的脚趾踢到一块石头上受了伤。
"
weight,The average weight of a baby at birth is just over seven pounds.,婴儿的平均出生体重是七磅多一点。,"n.重量，重力；负担；砝码；重要性
v.加重量于，使变重
","1. The average weight of a baby at birth is just over seven pounds.
婴儿的平均出生体重是七磅多一点。
2. It can be sewn into curtain hems to weight the curtain and so allow it to hang better.
可以把它缝在窗帘的摺边里以增加窗帘的重量，使之更有下垂感。
"
density,areas of high population density,人口密度高的地区,"n.密度
","1. areas of high population density
人口密度高的地区
"
withhold,I withheld payment until they had completed the work.,我扣着钱，直到他们完工。,"v.保留，不给；隐瞒；抑制
","1. I withheld payment until they had completed the work.
我扣着钱，直到他们完工。
"
lane,a quiet country lane,一条宁静的乡间小路,"n.小巷；[航][水运] 航线；车道；罚球区
","1. a quiet country lane
一条宁静的乡间小路
"
toy,some toys for the baby,宝宝玩的一些玩具,"n.玩具；小装饰品；不值钱的东西
v.玩弄；调情；随随便便地对待
adj.作为玩具的；玩物似的
","1. some toys for the baby
宝宝玩的一些玩具
2. Annie was playing happily with her toys .
安妮正高兴地玩着玩具。
"
pedestrian,a painting that is pedestrian and unimaginative,乏味又缺乏想象力的画作,"adj.徒步的；缺乏想像力的
n.行人；步行者
","1. a painting that is pedestrian and unimaginative
乏味又缺乏想象力的画作
2. a rather pedestrian student
一名相当平庸的学生
"
tow,Can you give us a tow to the garage?,你能帮我们把车拖到修车厂吗？,"n.拖；麻的粗纤维；拖曳所用之绳
v.拖；牵引；曳
","1. Can you give us a tow to the garage?
你能帮我们把车拖到修车厂吗？
"
compatible,The new software is IBM compatible (= can be used with IBM computers ) .,这个新软件与IBM的计算机兼容。,"adj.兼容的；能共处的；可并立的
","1. The new software is IBM compatible (= can be used with IBM computers ) .
这个新软件与IBM的计算机兼容。
"
fellowship,Regular outings contribute to a sense of fellowship among co-workers.,经常外出游玩可以增进同事之间的友谊。,"n.团体；友谊；奖学金；研究员职位
","1. Regular outings contribute to a sense of fellowship among co-workers.
经常外出游玩可以增进同事之间的友谊。
"
lamb,roast lamb,烤羊肉,"n.羔羊，小羊；羔羊肉
v.生小羊，产羔羊
","1. roast lamb
烤羊肉
"
humid,Tokyo is extremely humid in mid-summer.,仲夏的东京十分潮湿。,"adj.潮湿的；湿润的；多湿气的
","1. Tokyo is extremely humid in mid-summer.
仲夏的东京十分潮湿。
"
lame,a lame attempt to deflect criticism,转移批评的一个无力的尝试,"adj.跛足的；僵痛的；不完全的；无说服力的；差劲的，蹩脚的
v.变跛
","1. a lame attempt to deflect criticism
转移批评的一个无力的尝试
"
snatch,reports of a bag snatch,抢夺手提包的报道,"n.抢夺；抓举；小量
v.夺得；抽空做；及时救助
","1. reports of a bag snatch
抢夺手提包的报道
"
flour,Roll the pastry out on a lightly floured board.,把面团放在撒有少许面粉的案板上擀平。,"n.面粉；粉状物质
v.撒粉于；把…磨成粉
","1. Roll the pastry out on a lightly floured board.
把面团放在撒有少许面粉的案板上擀平。
"
cohesive,a cohesive community,团结的社区,"adj.凝聚的；有结合力的；紧密结合的；有粘着力的
","1. a cohesive community
团结的社区
"
lamp,She switched on the bedside lamp.,她打开了床头灯。,"n.灯；照射器
vt.照亮
vi.发亮
","1. She switched on the bedside lamp.
她打开了床头灯。
"
serial,Keep the questions in the same serial order .,让这些问题保持原来的顺序。,"adj.连续的；连载的；分期偿还的
n.电视连续剧；[图情] 期刊；连载小说
","1. Keep the questions in the same serial order .
让这些问题保持原来的顺序。
"
equip,They try to equip their vehicles with gadgets to deal with every possible contingency.,他们尽量给他们的车辆配备各种小装置以应付任何可能的突发状况。,"v.装备，配备
","1. They try to equip their vehicles with gadgets to deal with every possible contingency.
他们尽量给他们的车辆配备各种小装置以应付任何可能的突发状况。
"
garlic,Add a crushed clove of garlic (= single section of it ).,加一瓣压碎的大蒜。,"n.大蒜；蒜头
","1. Add a crushed clove of garlic (= single section of it ).
加一瓣压碎的大蒜。
"
poultry,...a poultry farm.,…一个家禽饲养场。,"n.家禽
","1. ...a poultry farm.
…一个家禽饲养场。
"
shake,She shook him to wake him up.,她摇摇他，想把他叫醒。,"v.动摇；摇动；震动；握手
n.摇动；哆嗦
","1. She shook him to wake him up.
她摇摇他，想把他叫醒。
2. Shake the bottle before you open it.
打开瓶子之前先摇一摇。
3. The whole house started to shake.
整幢房子摇晃起来。
4. The car shook as it went over a bump.
汽车驶过一个隆起的地方时颠了一下。
"
tempo,the easy tempo of island life,岛上生活的轻松节奏,"n.速度，发展速度；拍子
","1. the easy tempo of island life
岛上生活的轻松节奏
"
shine,The sun was shining .,阳光照耀。,"v.发出光；反射光，闪耀；出类拔萃，表现突出；露出；照耀；显露；出众
n.光亮，光泽；好天气；擦亮；晴天；擦皮鞋；鬼把戏或诡计
","1. The sun was shining .
阳光照耀。
2. The moon shone brightly in the sky.
皓月当空。
"
tin,an old tin bath,旧的锡浴缸,"n.锡；罐头，罐；马口铁
adj.锡制的
v.涂锡于；给…包马口铁
","1. an old tin bath
旧的锡浴缸
"
obstruct,A small aircraft was obstructing the runway.,一架小型飞机堵住了跑道。,"v.妨碍；阻塞；遮断
","1. A small aircraft was obstructing the runway.
一架小型飞机堵住了跑道。
2. The column obstructed our view of the stage.
柱子挡着，我们看不见舞台。
"
chancellor,"Helmut Kohl, the former German Chancellor",赫尔穆特•科尔，德国前总理,"n.总理（德、奥等的）；（英）大臣；校长（美国某些大学的）；（英）大法官；（美）首席法官
","1. Helmut Kohl, the former German Chancellor
赫尔穆特•科尔，德国前总理
"
slim,a slim young woman,身材苗条的年轻女子,"adj.苗条的；修长的；微小的；差的
v.使…体重减轻；使…苗条
n.(Slim)人名；(阿拉伯)萨利姆；(英、西)斯利姆
","1. a slim young woman
身材苗条的年轻女子
2. a slim waist
纤腰
"
vacant,Only a few apartments were still vacant.,只有几套公寓仍然空着。,"adj.空虚的；空的；空缺的；空闲的；茫然的
n.(Vacant)人名；(法)瓦康
","1. Only a few apartments were still vacant.
只有几套公寓仍然空着。
2. There was only a vacant lot (= empty unused area of land in a city ) where her house used to be.
她以前房子所在的地方只剩下一块空地了。
"
damp,Damp had stained the walls.,墙上留下了潮湿的痕迹。,"v.使潮湿；使阻尼；使沮丧，抑制
n.潮湿，湿气
adj.潮湿的
","1. Damp had stained the walls.
墙上留下了潮湿的痕迹。
"
burden,His family responsibilities had started to become a burden.,家庭责任已开始成为他的负担。,"n.负担；责任；船的载货量
v.使负担；烦扰；装货于
","1. His family responsibilities had started to become a burden.
家庭责任已开始成为他的负担。
2. We decided not to burden him with the news.
我们决定不拿这个消息去烦他。
"
undergo,The country has undergone massive changes recently.,这个国家最近经历了巨大的变化。,"v.经历，经受；忍受
","1. The country has undergone massive changes recently.
这个国家最近经历了巨大的变化。
2. He has been released from prison to undergo medical treatment in the United States.
他获释出狱去美国接受治疗。
3. She has been undergoing tests since Monday.
她从星期一开始一直在接受各种检查。
4. Teachers should be expected to undergo mid-career training and development.
教师应该参加中期职业培训和发展活动。
"
soluble,soluble aspirin,可溶性阿司匹林,"adj.[化学] 可溶的，可溶解的；可解决的
","1. soluble aspirin
可溶性阿司匹林
"
experimental,experimental animals,用于实验的动物,"adj.实验的；根据实验的；试验性的
","1. experimental animals
用于实验的动物
"
imaginative,an imaginative use of computer technology,计算机技术的妙用,"adj.富于想象的；有创造力的
","1. an imaginative use of computer technology
计算机技术的妙用
2. children’s imaginative play
儿童富有想象力的游戏
3. an imaginative solution to the litter problem
解决乱扔垃圾的问题的有创意的方法
"
ambitious,"Alfred was intensely ambitious, obsessed with the idea of becoming rich.",艾尔弗雷德雄心勃勃，一心想着发财。,"adj.野心勃勃的；有雄心的；热望的；炫耀的
","1. Alfred was intensely ambitious, obsessed with the idea of becoming rich.
艾尔弗雷德雄心勃勃，一心想着发财。
"
fence,Villagers say the fence would restrict public access to the hills.,村民们说栅栏将限制公众进入山区。,"n.栅栏；围墙；剑术
v.防护；用篱笆围住；练习剑术
","1. Villagers say the fence would restrict public access to the hills.
村民们说栅栏将限制公众进入山区。
"
obedient,an obedient child,听话的孩子,"adj.顺从的，服从的；孝顺的
","1. an obedient child
听话的孩子
"
