word,word_sen,word_sen_trans,trans,example
deadline,I’m always working under pressure to meet deadlines (= finish something on time ) .,我总是在赶工期的压力下工作。,"n.截止期限，最后期限
","1. I’m always working under pressure to meet deadlines (= finish something on time ) .
我总是在赶工期的压力下工作。
"
advise,She needed someone to advise her.,她需要有个人给她出主意。,"v.建议；劝告，忠告；通知；警告
","1. She needed someone to advise her.
她需要有个人给她出主意。
2. ‘Make sure that you keep the documents in a safe place,’ Otley advised him.
“一定要把文件放在安全的地方。”奥特利向他建议道。
"
odds,We are offering odds of 6-1 on the fight ending in a knockout.,我们以6比1的赔率赌该拳击赛以击倒告终。,"n.几率；胜算；不平等；差别
","1. We are offering odds of 6-1 on the fight ending in a knockout.
我们以6比1的赔率赌该拳击赛以击倒告终。
"
reliance,the country’s heavy reliance on trade,该国对贸易的严重依赖,"n.信赖；信心；受信赖的人或物
","1. the country’s heavy reliance on trade
该国对贸易的严重依赖
"
proclaim,The President proclaimed the republic’s independence.,总统宣布共和国独立。,"v.宣告，公布；声明；表明；赞扬
","1. The President proclaimed the republic’s independence.
总统宣布共和国独立。
"
collaborate,Much later he collaborated with his son Michael on the English translation of a text on food production.,后来他和儿子迈克尔合作，把一个有关食品生产的文本翻译成英语。,"v.合作；勾结，通敌
","1. Much later he collaborated with his son Michael on the English translation of a text on food production.
后来他和儿子迈克尔合作，把一个有关食品生产的文本翻译成英语。
"
alarm,I forgot to set the burglar alarm.,我忘记打开防盗警报器了。,"n.闹钟；警报，警告器；惊慌
v.警告；使惊恐
","1. I forgot to set the burglar alarm.
我忘记打开防盗警报器了。
2. Car alarms are always going off in the street.
街上总有汽车警报器在响。
3. a sophisticated alarm system
精密的警报系统
4. We could not see what had alarmed him.
我们不明白是什么吓着他了。
"
pink,Her room was decorated in bright pinks and purples.,她的房间装饰成明亮的粉红色和紫色。,"n.粉红色；化身，典范；石竹花；头面人物
v.扎，刺，戳；使…变粉红色；使…面红耳赤
adj.粉红的；比较激进的；石竹科的；脸色发红的
","1. Her room was decorated in bright pinks and purples.
她的房间装饰成明亮的粉红色和紫色。
2. She had arrived dressed in pink.
她穿着粉色的衣服来了。
"
toss,It would be better to decide it on the toss of a coin.,最好用抛硬币的方式来对此事做决定。,"n.投掷；摇荡；投掷的距离；掷币赌胜负
v.投掷；使…不安；突然抬起；使…上下摇动；与…掷币打赌
","1. It would be better to decide it on the toss of a coin.
最好用抛硬币的方式来对此事做决定。
"
corner,He pulled a dirty handkerchief out by its corner and waved it at me.,他拽出一块脏手帕，捏着一角向我挥动。,"n.角落，拐角处；地区，偏僻处；困境，窘境
v.囤积；相交成角
","1. He pulled a dirty handkerchief out by its corner and waved it at me.
他拽出一块脏手帕，捏着一角向我挥动。
"
limb,She would be able to stretch out her cramped limbs and rest for a few hours.,她将可以伸开蜷缩的四肢，休息几个小时。,"n.肢，臂；分支；枝干
vt.切断…的手足；从…上截下树枝
","1. She would be able to stretch out her cramped limbs and rest for a few hours.
她将可以伸开蜷缩的四肢，休息几个小时。
"
remark,"Unfortunately, a local journalist overheard the remark.",不巧一名当地记者无意中听到了这些话。,"n.注意；言辞
v.评论；觉察
","1. Unfortunately, a local journalist overheard the remark.
不巧一名当地记者无意中听到了这些话。
"
anchor,We dropped anchor a few yards offshore.,我们在离岸几码远的地方抛锚停航。,"n.锚；抛锚停泊；靠山；新闻节目主播
v.抛锚；使固定；主持节目
adj.末棒的；最后一棒的
","1. We dropped anchor a few yards offshore.
我们在离岸几码远的地方抛锚停航。
2. The next morning, they weighed anchor (=  lifted the anchor  ) and began to move south again.
第二天早上他们起锚，又开始向南航行。
"
plateau,"A broad valley opened up leading to a high, flat plateau of cultivated land.",一个宽阔的山谷展开，通向一片平坦的高原耕地。,"n.高原
adj.高原印第安人的
","1. A broad valley opened up leading to a high, flat plateau of cultivated land.
一个宽阔的山谷展开，通向一片平坦的高原耕地。
"
lift,Sophie lifted the phone before the second ring.,铃响了一下苏菲就接起了电话。,"v.举起；提升；鼓舞；空运；抄袭
n.电梯；举起；起重机；搭车
","1. Sophie lifted the phone before the second ring.
铃响了一下苏菲就接起了电话。
2. He lifted the lid on the pot of soup.
他揭开汤锅的盖子。
3. The lumber was lifted by crane and dropped into the truck.
木材由起重机搬运到卡车上。
"
chop,a grilled pork/lamb chop,烤猪排/羊排,"n.砍；排骨；商标；削球
v.剁碎；砍
","1. a grilled pork/lamb chop
烤猪排/羊排
"
august,an august institution,庄严的机构,"adj.威严的；令人敬畏的
n.八月（简写为Aug）
","1. an august institution
庄严的机构
"
indignant,an indignant reply,愤慨的回复,"adj.愤愤不平的；义愤的
","1. an indignant reply
愤慨的回复
"
jeans,...a young man in jeans and a worn T-shirt.,…一个穿着牛仔裤和破旧T恤衫的年轻人。,"n.牛仔裤；工装裤
","1. ...a young man in jeans and a worn T-shirt.
…一个穿着牛仔裤和破旧T恤衫的年轻人。
"
formula,We’re still searching for a peace formula.,我们仍在寻找和平方案。,"n.[数] 公式，准则；配方；婴儿食品
","1. We’re still searching for a peace formula.
我们仍在寻找和平方案。
2. There is no magic formula (= a method that is certain to be successful ) that will transform sorrow into happiness.
没有妙方可以化悲为喜。
3. With viewing figures up a million, the programme has a winning formula .
收视人数增加了一百万，这个节目的确拥有吸引观众的法宝。
"
naive,a naive young girl,天真的小女孩,"adj.天真的,幼稚的
","1. a naive young girl
天真的小女孩
2. Jim can be so naive sometimes.
吉姆有时候非常幼稚。
"
keyboard,a computer keyboard,计算机键盘,"n.键盘
v.键入；用键盘式排字机排字
","1. a computer keyboard
计算机键盘
"
shy,He was a quiet shy man.,他是个话不多、害羞的男人。,"adj.害羞的；畏缩的，胆怯的
v.投；畏缩；惊退；厌恶
n.投掷；惊跳
","1. He was a quiet shy man.
他是个话不多、害羞的男人。
2. a shy smile
羞怯的微笑
3. As a teenager, I was painfully shy (= extremely shy ) .
我十几岁时害羞得很。
"
sir,"‘Report back to me in an hour, sergeant.’ ‘Yes, sir.’",“一小时后向我报告，中士。”“是，长官。”,"n.先生；（用于姓名前）爵士；阁下；（中小学生对男教师的称呼）先生；老师
","1. ‘Report back to me in an hour, sergeant.’ ‘Yes, sir.’
“一小时后向我报告，中士。”“是，长官。”
2. Can I help you, sir?
我能为您效劳吗，先生？
3. Sir! You dropped your wallet.
先生！ 您的钱包掉了。
"
sin,She needed to confess her sins and ask for forgiveness.,她需要忏悔罪过，请求宽恕。,"n.罪恶；罪孽；过失
v.犯罪；犯过失
","1. She needed to confess her sins and ask for forgiveness.
她需要忏悔罪过，请求宽恕。
2. He knew that he had committed a terrible sin .
他知道自己犯下了可怕的罪行。
"
elderly,a well-dressed elderly woman,穿着考究的老妇人,"adj.上了年纪的；过了中年的；稍老的
","1. a well-dressed elderly woman
穿着考究的老妇人
"
striking,a dark man with striking features,相貌出众、肤色黝黑的男子,"adj.显著的，突出的，惊人的；打击的；罢工的
v.打（strike的ing形式）
","1. a dark man with striking features
相貌出众、肤色黝黑的男子
"
turnover,The company had a turnover of $3.8 million.,那个公司拥有380万美元的营业额。,"n.翻覆；[贸易] 营业额；流通量；半圆卷饼；失误
adj.翻过来的；可翻转的
","1. The company had a turnover of $3.8 million.
那个公司拥有380万美元的营业额。
"
optional,three optional courses,三门选修课,"adj.可选择的，随意的
n.选修科目
","1. three optional courses
三门选修课
2. The other excursions are optional.
其他的短途旅行是自选项目。
"
oneself,It is only through study that one really begins to know oneself.,只有通过学习，一个人才能真正了解自己。,"pron.自己；亲自
","1. It is only through study that one really begins to know oneself.
只有通过学习，一个人才能真正了解自己。
"
consolidate,The company has consolidated its position as the country’s leading gas supplier.,这家公司巩固了作为该国主要煤气供应商的地位。,"v.巩固，使固定；联合
","1. The company has consolidated its position as the country’s leading gas supplier.
这家公司巩固了作为该国主要煤气供应商的地位。
2. The team consolidated their lead with a third goal.
球队以第三个进球巩固了领先优势。
"
dimension,You can have a spiritual dimension to your life without being religious.,即使你不信宗教，也可以在生命中拥有精神层面的内容。,"n.方面;[数] 维；尺寸；次元；容积 vt标出尺寸
adj.规格的
","1. You can have a spiritual dimension to your life without being religious.
即使你不信宗教，也可以在生命中拥有精神层面的内容。
"
diminish,The party’s share of the electorate has diminished steadily.,支持这个政党的选民比例持续下降。,"v.使减少；使变小
","1. The party’s share of the electorate has diminished steadily.
支持这个政党的选民比例持续下降。
2. These drugs diminish blood flow to the brain.
这些药物会减少流向脑部的血液量。
"
persist,"‘I don’t think it’s right,’ John persisted.",“我认为那不对。”约翰坚持说道。,"v.存留，坚持；持续，固执
","1. ‘I don’t think it’s right,’ John persisted.
“我认为那不对。”约翰坚持说道。
"
bizarre,a bizarre coincidence,奇怪的巧合,"adj.奇异的（指态度，容貌，款式等）
","1. a bizarre coincidence
奇怪的巧合
2. dancers in rather bizarre costumes
身着奇装异服的舞者
"
embrace,Jack warmly embraced his son.,杰克热情拥抱他的儿子。,"v.拥抱；信奉，皈依；包含
n.拥抱
","1. Jack warmly embraced his son.
杰克热情拥抱他的儿子。
2. Maggie and Laura embraced.
玛吉和劳拉拥抱在一起。
"
sow,Sow the seeds in late March.,三月底播种。,"v.播种；散布；使密布
n.母猪
","1. Sow the seeds in late March.
三月底播种。
"
heighten,There are fears that the march will heighten racial tension.,有人担心这次游行会加深种族间的紧张局势。,"v.提高；增高；加强；使更显著
","1. There are fears that the march will heighten racial tension.
有人担心这次游行会加深种族间的紧张局势。
2. Increased levels of fat in the diet could heighten the risk of cancer.
饮食中脂肪摄入量的提升会增加患癌症的风险。
"
sculpture,...stone sculptures of figures and animals.,…人物及动物石雕。,"n.雕塑；雕刻；刻蚀
v.雕塑；雕刻；刻蚀
","1. ...stone sculptures of figures and animals.
…人物及动物石雕。
"
merge,The company plans to merge its subsidiaries in the US.,该公司计划合并其在美国的几家子公司。,"v.合并；使合并；吞没
n.(Merge)人名；(意)梅尔杰
","1. The company plans to merge its subsidiaries in the US.
该公司计划合并其在美国的几家子公司。
"
prejudice,Women still face prejudice in the workplace.,女性在职场中仍然面临歧视。,"n.偏见；侵害
v.损害；使有偏见
","1. Women still face prejudice in the workplace.
女性在职场中仍然面临歧视。
2. It takes a long time to overcome these kinds of prejudices.
战胜这些偏见需要假以时日。
"
interview,a portfolio of work presented at interview,在面试时呈递的工作成果样本,"n.接见，采访；面试，面谈
v.采访；接见；对…进行面谈；对某人进行面试
","1. a portfolio of work presented at interview
在面试时呈递的工作成果样本
"
replacement,Our old car is badly in need of replacement.,我们的旧车急需更换。,"n.更换；复位；代替者；补充兵员
","1. Our old car is badly in need of replacement.
我们的旧车急需更换。
2. replacement windows
新换的窗户
"
disgrace,Smith faced total public disgrace after the incident.,事情发生之后，史密斯声名狼藉。,"n.耻辱；丢脸的人或事；失宠
v.使……失宠；给……丢脸；使……蒙受耻辱；贬黜
","1. Smith faced total public disgrace after the incident.
事情发生之后，史密斯声名狼藉。
2. His actions brought disgrace on the family.
他的行为让家人蒙羞。
3. There was no disgrace in finishing fourth.
得了个第四名没什么丢脸的。
"
permit,Smoking is only permitted in the public lounge.,只允许在公共休息室里抽烟。,"v.许可；允许
n.许可证，执照
","1. Smoking is only permitted in the public lounge.
只允许在公共休息室里抽烟。
2. He had more than the permitted level of alcohol in his blood.
他血液中的酒精含量超出了允许的水平。
"
underlying,the underlying causes of her depression,她抑郁的根本原因,"adj.潜在的；根本的；在下面的；优先的
v.放在…的下面；为…的基础；优先于（underlie的ing形式）
","1. the underlying causes of her depression
她抑郁的根本原因
2. There is an underlying assumption that younger workers are easier to train.
有一种潜在的假设，认为年轻一些的雇员容易培训。
"
overlap,a large degree of overlap,很大程度上的重叠,"n.重叠；重复
v.部分重叠；部分的同时发生
","1. a large degree of overlap
很大程度上的重叠
2. When the bag is folded, the bottom overlaps one side.
把包折叠起来时，其底部与一边就重合了。
3. Overlap the slices carefully so there are no gaps.
把薄片小心地叠放在一起，那样就没有间隙。
"
aeroplane,The aeroplane landed us at the airport in Barcelona.,飞机把我们降落在巴塞罗那机场。,"n.飞机（等于airplane）
","1. The aeroplane landed us at the airport in Barcelona.
飞机把我们降落在巴塞罗那机场。
"
release,"Police arrested several men, who were later released.",警察逮捕了几个人，后来都释放了。,"v.释放；发射；让与；允许发表
n.释放；发布；让与
","1. Police arrested several men, who were later released.
警察逮捕了几个人，后来都释放了。
2. The bears are eventually released into the wild.
这些熊最后被放回野生环境中。
"
poverty,Millions of elderly people live in poverty .,数百万老年人生活在贫困之中。,"n.贫困；困难；缺少；低劣
","1. Millions of elderly people live in poverty .
数百万老年人生活在贫困之中。
2. We need an effective strategy to fight poverty .
我们需要制定一个有效的对策来与贫困作斗争。
3. continued efforts to alleviate poverty and raise living standards
缓解贫困和提高生活水平的不懈努力
4. scenes of abject poverty
极度贫困的情景
5. the causes of urban poverty
造成城市贫困的原因
"
merit,The merit of the report is its realistic assessment of the changes required.,这份报告的优点就是它对所要求的变动进行了实事求是的评估。,"n.优点，价值；功绩；功过
v.值得
","1. The merit of the report is its realistic assessment of the changes required.
这份报告的优点就是它对所要求的变动进行了实事求是的评估。
2. The great merit of the project is its flexibility and low cost.
该项目最大的优点是它的灵活性和低成本。
3. Each of these approaches to teaching has its merits .
这些教学方法每一种都有其优点。
4. Tonight’s meeting will weigh up the relative merits of the two candidates.
今晚的会议将对两位候选人的相对优点进行考量。
"
fellow,Paul’s an easy-going sort of fellow.,保罗人很随和。,"n.家伙；朋友；同事；会员
adj.同伴的，同事的；同道的
vt.使…与另一个对等；使…与另一个匹敌
","1. Paul’s an easy-going sort of fellow.
保罗人很随和。
2. She discovered to her pleasure, a talent for making her fellow guests laugh.
她高兴地发现一个把她同来的客人逗笑的本事。
"
offensive,I found her remarks deeply offensive.,我觉得她的话令人非常恼火。,"adj.攻击的；冒犯的；无礼的；讨厌的
n.攻势；攻击
","1. I found her remarks deeply offensive.
我觉得她的话令人非常恼火。
2. offensive behaviour
无礼的行为
"
daughter,She’s got two daughters and one son.,她有两个女儿和一个儿子。,"n.女儿；[遗][农学] 子代
adj.女儿的；子代的
","1. She’s got two daughters and one son.
她有两个女儿和一个儿子。
2. our eldest daughter
我们的长女
"
document,She produces legal documents for a downtown Seattle law firm.,她为西雅图市区的一家法律事务所撰写法律文件。,"n.文件，公文；[计] 文档；证件
v.用文件证明
","1. She produces legal documents for a downtown Seattle law firm.
她为西雅图市区的一家法律事务所撰写法律文件。
"
abrupt,an abrupt change of plan,计划的突然改变,"adj.生硬的；突然的；唐突的；陡峭的
","1. an abrupt change of plan
计划的突然改变
"
sue,"If the builders don’t fulfil their side of the contract, we’ll sue.",如果建筑商不履行合同，我们就要提出起诉。,"v.控告；请求
n.(Sue)人名；(日)末(名)；(法)休；(英)休(女子教名Susan、Susanna的昵称)
","1. If the builders don’t fulfil their side of the contract, we’ll sue.
如果建筑商不履行合同，我们就要提出起诉。
2. The company is suing a former employee.
该公司正在起诉一名前雇员。
3. The railway may sue for damages (= in order to get money ) because of loss of revenue.
铁道部门可能会因收入损失而提出起诉，要求赔偿。
4. He is being sued for divorce (= in order to end a marriage ) by his wife.
他的妻子对他提出起诉，要求离婚。
"
humble,a modest and humble man,一个谦卑的男人,"adj.谦逊的；简陋的；（级别或地位）低下的；不大的
v.使谦恭；轻松打败（尤指强大的对手）；低声下气
","1. a modest and humble man
一个谦卑的男人
2. Honda won fame in the 1980s as the little car company that humbled the industry giants.
20世纪80年代，本田作为一家小型汽车公司因一举击垮行业巨头而声名鹊起。
"
minority,Gaelic is still spoken in Ireland by a tiny minority.,爱尔兰仍有极少数人在说盖尔语。,"n.少数民族；少数派；未成年
adj.少数的；属于少数派的
","1. Gaelic is still spoken in Ireland by a tiny minority.
爱尔兰仍有极少数人在说盖尔语。
"
companion,For ten years he had been her constant companion .,十年来他一直陪伴她左右。,"n.同伴；朋友；指南；手册
v.陪伴
","1. For ten years he had been her constant companion .
十年来他一直陪伴她左右。
2. His dog became his closest companion .
他的狗成了他最亲密的伙伴。
3. a travelling companion
旅伴
"
farmer,She dickered with the farmer for the best fruit.,她要买最好的水果而跟农民讨价还价。,"n.农夫，农民
","1. She dickered with the farmer for the best fruit.
她要买最好的水果而跟农民讨价还价。
2. The farmer peddled his fruit from house to house.
那个农民挨家挨户兜售他的水果。
3. As a farmer, you should learn how to yoke the oxen together.
作为农民，你应该学会怎样把一对牛用轭连起来。
"
colonial,"In our freedom, we reject the colonial apartheid system that has caused genocide to our people, and to all Indigenous peoples.","以我们自由的名义, 我们拒绝这对我们人民, 和所有原住民造成种族灭绝的殖民隔离体系.","n.殖民地居民
adj.殖民地的，殖民的
","1. In our freedom, we reject the colonial apartheid system that has caused genocide to our people, and to all Indigenous peoples.
以我们自由的名义, 我们拒绝这对我们人民, 和所有原住民造成种族灭绝的殖民隔离体系.
2. At the same time, the anti-colonial movements for independence in Asia, Africa and the Caribbean appropriated Lincoln as an exemplar of freedom and national unity.
同时，追求独立的反殖民运动在亚洲、非洲和加勒比地区展开，这些运动都将林肯作为自由和国家统一的榜样。
"
false,I don’t want to give you any false hopes .,我不想让你有任何虚假的希望。,"adj.错误的；虚伪的；伪造的
adv.欺诈地
","1. I don’t want to give you any false hopes .
我不想让你有任何虚假的希望。
2. The statement gives us a false impression that we understand something when we do not.
这句话使我们产生错觉，以为自己懂了，但其实并没懂。
3. false assumptions about people of other cultures
对来自其他文化的人的错误假设
4. {""GLOSS"":[""a feeling of being safe when you are not really safe""],""COLLOINEXA"":[""a false sense of security""]}
虚假的安全感
"
soldier,A British soldier was wounded in the fighting.,战斗中，有一名英国士兵受了伤。,"n.军人；[昆] 兵蚁；懒汉；一片烤面包
v.当兵；磨洋工；坚持干；假称害病
","1. A British soldier was wounded in the fighting.
战斗中，有一名英国士兵受了伤。
2. an enemy soldier
敌兵
"
tax,Cigarettes are heavily taxed in Britain.,在英国，香烟被课以重税。,"v.向…课税；使负重担
n.税金；重负
","1. Cigarettes are heavily taxed in Britain.
在英国，香烟被课以重税。
2. No-one enjoys paying tax.
没人喜欢缴税。
3. ...a pledge not to raise taxes on people below a certain income.
…一个对收入低于一定水平的人不提高税收的承诺。
"
tap,He tapped the table nervously with his fingers.,他紧张地用手指轻轻地敲打桌子。,"v.轻敲；轻打；装上嘴子
n.水龙头；轻打
","1. He tapped the table nervously with his fingers.
他紧张地用手指轻轻地敲打桌子。
"
sphere,"Because the earth spins, it is not a perfect sphere.",因为地球旋转，所以它不是个完完全全的球体。,"n.范围；球体
vt.包围；放入球内；使…成球形
adj.球体的
","1. Because the earth spins, it is not a perfect sphere.
因为地球旋转，所以它不是个完完全全的球体。
"
probe,a police corruption probe,对警察贪污行为的彻底调查,"n.探针；调查
v.调查；探测
","1. a police corruption probe
对警察贪污行为的彻底调查
"
rent,I pay the rent at the beginning of every month.,我每逢月初交付房租。,"n.租金
v.出租；租用；租借
","1. I pay the rent at the beginning of every month.
我每逢月初交付房租。
"
directory,I couldn’t find your number in the telephone directory.,我在电话簿上找不到你的电话号码。,"n.[计] 目录；工商名录；姓名地址录
adj.指导的；咨询的
","1. I couldn’t find your number in the telephone directory.
我在电话簿上找不到你的电话号码。
2. a new business directory
新的商业名录
"
spontaneous,The crowd gave a spontaneous cheer.,人群自发地欢呼起来。,"adj.自发的；自然的；无意识的
","1. The crowd gave a spontaneous cheer.
人群自发地欢呼起来。
2. My spontaneous reaction was to run away.
我的本能反应就是逃跑。
"
diet,Lyn always seems to be on a diet.,琳恩似乎一直在节食。,"n.饮食；食物；规定饮食
v.节食
","1. Lyn always seems to be on a diet.
琳恩似乎一直在节食。
2. a salt-free diet
无盐饮食
3. Not all diets are good for you.
不是所有的节食方法都适合你。
"
summon,Robert summoned the waiter for the bill.,罗伯特召唤服务员结账。,"v.召唤；召集；鼓起；振作
","1. Robert summoned the waiter for the bill.
罗伯特召唤服务员结账。
"
coast,He pushed in the clutch and coasted to a halt.,他踩下离合器，滑行了一会儿便停下来了。,"v.滑行；沿岸航行
n.海岸；滑坡
","1. He pushed in the clutch and coasted to a halt.
他踩下离合器，滑行了一会儿便停下来了。
"
stumble,,,"v.踌躇，蹒跚；失足；犯错
n.绊倒；蹒跚而行
",
interact,"While the other children interacted and played together, Ted ignored them.",当其他孩子们相互交往、一起玩耍时，泰德却不理他们。,"v.互相影响；互相作用
n.幕间剧；幕间休息
","1. While the other children interacted and played together, Ted ignored them.
当其他孩子们相互交往、一起玩耍时，泰德却不理他们。
"
steward,race stewards,比赛组织者,"n.管家；乘务员；膳务员；工会管事
vi.当服务员；当管事
vt.管理
","1. race stewards
比赛组织者
"
envelope,envelopes and stamps,信封和邮票,"n.信封，封皮；包膜；[天] 包层；包迹
","1. envelopes and stamps
信封和邮票
2. She tore open the envelope and frantically read the letter.
她撕开信封慌忙看信。
3. He got a job stuffing envelopes (= filling them with letters ) at the campaign headquarters.
他找了一份在竞选总部装信封的工作。
"
crack,Don’t put boiling water in the glass or it will crack.,不要把沸水倒进这个玻璃杯里，否则它会破裂的。,"v.使破裂；打开；变声
n.裂缝；声变；噼啪声
adj.最好的；高明的
","1. Don’t put boiling water in the glass or it will crack.
不要把沸水倒进这个玻璃杯里，否则它会破裂的。
2. Concrete is liable to crack in very cold weather.
在严寒的天气条件下混凝土可能会开裂。
3. He picked up a piece of rock and cracked it in half.
他捡起一块石头，把它击碎成两半。
4. She fell and cracked a bone in her leg.
她摔了一跤，结果一根腿骨骨折。
5. He cracked a couple of eggs into a pan.
他往平底锅里打了几个鸡蛋。
"
altogether,an old custom that has vanished altogether,一个彻底消亡的古老习俗,"adv.完全地；总共；总而言之
n.整个；裸体
","1. an old custom that has vanished altogether
一个彻底消亡的古老习俗
2. Congress could ban the procession altogether.
国会可以完全禁止这次游行。
"
forge,Someone stole my credit card and forged my signature.,有人偷了我的信用卡，并假冒我的签名。,"n.熔炉，锻铁炉；铁工厂
v.伪造；做锻工；前进
","1. Someone stole my credit card and forged my signature.
有人偷了我的信用卡，并假冒我的签名。
2. a forged passport
假护照
"
patience,He doesn't have the patience to wait.,他没有耐心等。,"n.耐性，耐心；忍耐，容忍
","1. He doesn't have the patience to wait.
他没有耐心等。
"
shortly,Ms Jones will be back shortly.,琼斯女士很快就会回来。,"adv.立刻；简短地；唐突地
","1. Ms Jones will be back shortly.
琼斯女士很快就会回来。
"
ban,Smoking is banned in the building.,大楼内禁止吸烟。,"v.禁止，取缔
n.禁令，禁忌
","1. Smoking is banned in the building.
大楼内禁止吸烟。
"
hitherto,a species of fish hitherto unknown in the West,迄今在西方还不为人知的一种鱼,"adv.迄今；至今
","1. a species of fish hitherto unknown in the West
迄今在西方还不为人知的一种鱼
"
prone,His eyes shifted to the prone body on the floor.,他的视线移向了趴在地上的尸体。,"adj.俯卧的；有…倾向的，易于…的
n.(Prone)人名；(意、法)普罗内
","1. His eyes shifted to the prone body on the floor.
他的视线移向了趴在地上的尸体。
"
bar,"...Devil's Herd, the city's most popular country and western bar.",…“魔鬼群”，全城最受欢迎的西部乡村酒吧。,"n.条，棒；酒吧；障碍；法庭
v.禁止；阻拦
prep.除……外
","1. ...Devil's Herd, the city's most popular country and western bar.
…“魔鬼群”，全城最受欢迎的西部乡村酒吧。
"
plea,Caldwell made a plea for donations.,考德威尔恳求捐款。,"n.恳求，请求；辩解，辩护；借口，托辞
","1. Caldwell made a plea for donations.
考德威尔恳求捐款。
"
gossip,Rick’s a terrible gossip.,里克就爱说三道四。,"n.小道传闻；随笔；爱说长道短的人
v.闲聊；传播流言蜚语
","1. Rick’s a terrible gossip.
里克就爱说三道四。
2. We spoke, debated, gossiped into the night.
我们交谈、争论、闲聊到夜间。
3. Eva gossiped with Sarah.
伊娃与萨拉闲聊。
"
enthusiasm,Gillian and Darren greeted the speakers with great enthusiasm.,吉利恩和达伦非常热情地接待了演讲者。,"n.热心，热忱，热情
","1. Gillian and Darren greeted the speakers with great enthusiasm.
吉利恩和达伦非常热情地接待了演讲者。
2. We went along to the local diving club, full of enthusiasm.
我们兴高采烈地去了当地的潜水俱乐部。
3. They go about their tasks with little enthusiasm.
他们执行任务时没多大干劲。
4. A delay of two hours did not dampen their enthusiasm.
耽误了两小时没有减弱他们的热情。
"
beautiful,She was even more beautiful than I had remembered.,她比我记忆中更美。,"adj.美丽的
","1. She was even more beautiful than I had remembered.
她比我记忆中更美。
2. a beautiful bunch of flowers
一束美丽的花
"
lottery,a lottery ticket,彩票,"n.彩票；碰运气的事，难算计的事；抽彩给奖法
","1. a lottery ticket
彩票
2. Do you really think winning the lottery would make you happy?
你真的认为彩票中奖会带给你幸福吗？
"
fantastic,You look fantastic!,你看上去棒极了！,"adj.奇异的；空想的；异想天开的；古怪的；极好的，极出色的；不可思议的；不切实际的
n.古怪的人
","1. You look fantastic!
你看上去棒极了！
2. It’s a fantastic place, really beautiful!
这真是个好地方，漂亮极了！
"
pen,a ballpoint pen,圆珠笔,"n.钢笔；作家；围栏
v.写；关入栏中
","1. a ballpoint pen
圆珠笔
2. a felt-tip pen
毡头笔
3. a pen and ink drawing
钢笔画
"
pet,They have two pets – a cat and a dog.,他们有两只宠物，一只猫和一只狗。,"n.宠物；生气；受宠爱的人
v.宠爱
adj.宠爱的
","1. They have two pets – a cat and a dog.
他们有两只宠物，一只猫和一只狗。
2. We weren’t allowed to keep pets at school.
学校里不许我们养宠物。
3. Rabbits make good pets .
兔子是很好的宠物。
4. {""COLLOINEXA"":[""pet food""]}
宠物粮食
5. a pet shop
宠物商店
6. The policeman reached down and petted the wolfhound.
警察伸出手，摸了摸那条猎狼犬。
"
innocent,Nobody would believe that I was innocent.,没人肯相信我是清白的。,"adj.无辜的；无罪的；无知的
n.天真的人；笨蛋
","1. Nobody would believe that I was innocent.
没人肯相信我是清白的。
2. The court found him innocent and he was released.
法庭判他无罪，他被释放了。
3. She had always regarded Greg as a hopeless innocent where women were concerned.
她过去一直认为格雷格在关于女人方面是一个不可救药的无知者。
"
neighbor,I parked my baby at the neighbor's house.,我把小孩寄放在邻居家里。,"n.邻居
adj.邻近的
v.友好；毗邻而居
","1. I parked my baby at the neighbor's house.
我把小孩寄放在邻居家里。
2. It means you love Him with all your heart, and you love your neighbor as yourself.
它意味着你全心全意的爱上帝并且像爱自己那样爱邻居。
3. See, if you break any one of those commandments, you do not love your neighbor as yourself.
看，如果你违反了其中任何一条戒律，你就没能像爱自己那样爱邻居。
"
prose,Shute's prose is stark and chillingly unsentimental.,舒特的散文刻板而冷峻。,"n.散文；单调
adj.散文的；平凡的；乏味的
vi.写散文；乏味地讲话
vt.把…写成散文
","1. Shute's prose is stark and chillingly unsentimental.
舒特的散文刻板而冷峻。
"
tribute,The players wore black armbands as a tribute to their late teammate.,球员们戴着黑纱悼念已故的队友。,"n.礼物；[税收] 贡物；颂词；（尤指对死者的）致敬，悼念，吊唁礼物
","1. The players wore black armbands as a tribute to their late teammate.
球员们戴着黑纱悼念已故的队友。
2. I’d like to pay tribute to (= praise and admire publicly ) the party workers for all their hard work.
我谨向党内工作人员致敬，感谢他们的辛苦努力。
"
despair,The noise from the neighbours used to drive him to despair .,过去，邻居的噪音常常吵得他心烦意乱。,"n.绝望；令人绝望的人或事
v.绝望，丧失信心
","1. The noise from the neighbours used to drive him to despair .
过去，邻居的噪音常常吵得他心烦意乱。
"
consistent,The evidence is not consistent.,证词前后不一致。,"adj.始终如一的，一致的；坚持的
","1. The evidence is not consistent.
证词前后不一致。
"
feasible,a feasible solution,可行的解决方法,"adj.可行的；可能的；可实行的
","1. a feasible solution
可行的解决方法
"
bulb,a 100-watt bulb,一个100瓦的灯泡,"n.电灯泡；鳞茎；球状物
vi.生球茎；膨胀成球状
","1. a 100-watt bulb
一个100瓦的灯泡
"
heroin,a heroin addict,海洛因瘾君子,"n.[药][毒物] 海洛因，吗啡
","1. a heroin addict
海洛因瘾君子
"
