word,word_sen,word_sen_trans,trans,example
technique,"He’s a great player, with brilliant technique.",他是个伟大的球员，球技十分精湛。,"n.技巧，技术；手法
","1. He’s a great player, with brilliant technique.
他是个伟大的球员，球技十分精湛。
"
mouth,He lifted his glass to his mouth.,他把玻璃杯举到嘴边。,"n.口，嘴；河口
v.做作地说，装腔作势地说；喃喃地说出
","1. He lifted his glass to his mouth.
他把玻璃杯举到嘴边。
2. Liam was fast asleep with his mouth wide open.
利亚姆大张着嘴，睡得很熟。
"
forest,a tropical forest,热带森林,"v.植树于，使成为森林
n.森林
","1. a tropical forest
热带森林
2. the danger of forest fires
发生森林火灾的危险
"
regulate,strict rules regulating the use of chemicals in food,限制化学品在食物中使用的严格规定,"v.调节，规定；控制；校准；有系统的管理
","1. strict rules regulating the use of chemicals in food
限制化学品在食物中使用的严格规定
"
valid,a valid credit card,有效信用卡,"adj.有效的；有根据的；合法的；正当的
","1. a valid credit card
有效信用卡
2. Your return ticket is valid for three months.
你的往返票有效期为三个月。
"
overlook,It is easy to overlook a small detail like that.,那样的小细节很容易被忽略。,"v.忽略；俯瞰；远眺；检查；高耸于…之上
n.忽视；眺望
","1. It is easy to overlook a small detail like that.
那样的小细节很容易被忽略。
2. Nobody could overlook the fact that box office sales were down.
谁也无法忽视票房销售额在下降这个事实。
"
entrepreneur,,,"n.企业家；承包人；主办者
",
plead,"She stayed home from work, pleading illness.",她告病在家不去上班。,"v.借口；为辩护；托称
","1. She stayed home from work, pleading illness.
她告病在家不去上班。
"
chair,a kitchen chair,厨房椅,"n.椅子；讲座；（会议的）主席位；大学教授的职位
v.担任（会议的）主席；使…入座；使就任要职
","1. a kitchen chair
厨房椅
2. They bought a new table and chairs.
他们买了一套新的桌椅。
3. One of the chair legs was broken.
椅子有一条腿断了。
"
chain,She had a gold chain around her neck.,她脖子上戴了条金项链。,"n.链；束缚；枷锁
v.束缚；囚禁；用铁链锁住
","1. She had a gold chain around her neck.
她脖子上戴了条金项链。
2. a length of heavy chain
一段沉重的链条
3. the Mayor’s chain of office
市长的链徽
"
painful,stiff painful joints,僵硬疼痛的关节,"adj.痛苦的；疼痛的；令人不快的
","1. stiff painful joints
僵硬疼痛的关节
2. Is your arm very painful?
你的手臂很疼吗？
3. The neck becomes swollen and painful to the touch (= hurts when you touch it ) .
脖子肿起来了，一碰就疼。
"
enlarge,an operation to enlarge her breasts,她的丰胸手术,"v.扩大；放大；详述
","1. an operation to enlarge her breasts
她的丰胸手术
2. Police will have the pictures enlarged in an attempt to identify the thief.
为了确认窃贼的身份，警方会将这些照片放大。
"
shoulder,She tapped the driver on the shoulder.,她拍拍司机的肩。,"n.肩，肩膀；肩部
v.肩负，承担
","1. She tapped the driver on the shoulder.
她拍拍司机的肩。
2. He put his arm around her shoulders.
他用手臂搂住她的肩。
3. His shoulders were broad and powerful.
他的肩膀宽阔强壮。
"
tentative,I passed on my tentative conclusions to the police.,我把我的初步结论递交给了警方。,"adj.试验性的，暂定的；踌躇的
n.假设，试验
","1. I passed on my tentative conclusions to the police.
我把我的初步结论递交给了警方。
2. The government is taking tentative steps towards tackling the country’s economic problems.
政府正在采取临时性措施来解决国家的经济问题。
"
odd,It was an odd thing to say.,这话说得很奇怪。,"adj.奇数的；古怪的；剩余的；临时的；零散的
n.奇数；怪人；奇特的事物
","1. It was an odd thing to say.
这话说得很奇怪。
2. an odd way to behave
古怪的行为
3. They’re an odd couple.
他们是古怪的一对。
4. There was something odd about him.
他这人有些奇怪。
5. What she did was unforgivable, but the odd thing was he didn’t seem to mind.
她的所作所为是不可原谅的，但奇怪的是他好像并不在意。
6. She was holding an extremely odd-looking weapon.
她手持一件非常奇特的武器。
"
statesman,a respected elder statesman,一位受人尊敬的政界元老,"n.政治家；国务活动家
","1. a respected elder statesman
一位受人尊敬的政界元老
"
abandon,He approached life with reckless abandon–I don't think he himself knew what he was going to do next.,他以不计后果的放纵态度对待生活–我想他自己都不知道他接下来要做什么。,"n.放任；狂热
v.遗弃；放弃
","1. He approached life with reckless abandon–I don't think he himself knew what he was going to do next.
他以不计后果的放纵态度对待生活–我想他自己都不知道他接下来要做什么。
"
correlate,Attempts to correlate specific language functions with particular parts of the brain have not advanced very far.,试图把特定的语言功能和大脑特定区域相联系的努力还没有取得很大进展。,"v.关联
n.相关物；相关联的人
adj.关联的
","1. Attempts to correlate specific language functions with particular parts of the brain have not advanced very far.
试图把特定的语言功能和大脑特定区域相联系的努力还没有取得很大进展。
"
differ,The story he told police differed from the one he told his mother.,他告诉警察的话和告诉他母亲的不同。,"v.使…相异；使…不同
n.(Differ)人名；(法)迪费
","1. The story he told police differed from the one he told his mother.
他告诉警察的话和告诉他母亲的不同。
"
certainly,"‘I’d like a beer, please.’ ‘Certainly, sir.’",“请给我来杯啤酒。”“好的，先生。”,"adv.当然；行（用于回答）；必定
","1. ‘I’d like a beer, please.’ ‘Certainly, sir.’
“请给我来杯啤酒。”“好的，先生。”
2. ‘Can I come along?’ ‘Certainly.’
“我可以一起去吗？”“当然可以。”
"
heavy,The wardrobe was too heavy for me to move on my own.,衣橱太重，我一个人移不动。,"adj.沉重的；繁重的，巨大的；拥挤的；阴沉的
n.重物；严肃角色
adv.大量地；笨重地
","1. The wardrobe was too heavy for me to move on my own.
衣橱太重，我一个人移不动。
2. a heavy suitcase
沉重的手提箱
3. The males are seven times heavier than the females.
雄性的重量是雌性的七倍。
4. How heavy is the parcel (= how much does it weigh? ) ?
这个包裹有多重？
"
durable,Wood is a durable material.,木头是耐用材料。,"adj.耐用的，持久的
n.耐用品
","1. Wood is a durable material.
木头是耐用材料。
"
prevail,Justice will prevail.,正义终将获胜。,"v.盛行，流行；战胜，获胜
","1. Justice will prevail.
正义终将获胜。
"
ambition,He was young and full of ambition.,他年轻，而且雄心勃勃。,"n.野心，雄心；抱负，志向
v.追求；有…野心
","1. He was young and full of ambition.
他年轻，而且雄心勃勃。
"
honor,,,"n.荣誉；信用；头衔
v.尊敬（等于honour）；给…以荣誉
",
split,We agreed to split the cost .,我们同意分摊这笔费用。,"v.分离；使分离；劈开；离开；分解
n.劈开；裂缝
adj.劈开的
","1. We agreed to split the cost .
我们同意分摊这笔费用。
"
index,...the consumer price index.,…消费价格指数。,"n.指标；指数；索引；指针
v.做索引
","1. ...the consumer price index.
…消费价格指数。
"
foreign,foreign students,外国学生,"adj.外国的；外交的；异质的；不相关的
","1. foreign students
外国学生
2. Can you speak any foreign languages?
你会讲外语吗？
3. the success of foreign companies in various industries
外国公司在各行业的成功
4. I thought she sounded foreign.
我觉得她说话像外国人。
5. transactions in foreign currencies
外汇买卖
"
supply,The nation’s fuel supplies will not last forever.,这个国家的燃料供应不会无穷无尽。,"n.供给，补给；供应品
v.供给，提供；补充
","1. The nation’s fuel supplies will not last forever.
这个国家的燃料供应不会无穷无尽。
2. To protect the food supply , the government ordered the slaughter of affected cattle.
为保护食品供应，政府下令宰杀被感染的牛。
"
disposition,the disposition of assets on death,身后财产的处置,"n.处置；[心理] 性情；[军] 部署；倾向
","1. the disposition of assets on death
身后财产的处置
"
rain,a night of wind and rain,风雨交加的夜晚,"n.雨；下雨；雨天；雨季
v.下雨；降雨
","1. a night of wind and rain
风雨交加的夜晚
2. There will be heavy rain in most parts of the country.
全国大部分地区将有大雨。
"
consent,He finally consented to go.,他最终同意去。,"v.同意；赞成；答应
n.同意；（意见等的）一致；赞成
","1. He finally consented to go.
他最终同意去。
"
unity,economic unity,经济统一,"n.团结；一致；联合；个体
","1. economic unity
经济统一
2. European unity
欧洲的一体化
"
sober,He’s a nice guy when he’s sober.,他没喝醉时是个不错的家伙。,"adj.冷静的，清醒的；未醉的
v.使严肃；使醒酒，使清醒
n.(Sober)人名；(英)索伯
","1. He’s a nice guy when he’s sober.
他没喝醉时是个不错的家伙。
"
housing,government housing policy,政府的住房政策,"n.房屋；住房供给；[机] 外壳；遮盖物；机器等的防护外壳或外罩
","1. government housing policy
政府的住房政策
2. public services such as education, housing and transport
诸如教育、住房和交通等的公共服务
"
table,The food was served on long tables.,食物放在长餐桌上供应。,"n.桌子；表格；平地层
v.制表；搁置；嵌合
adj.桌子的
","1. The food was served on long tables.
食物放在长餐桌上供应。
"
recur,There is a danger that the disease may recur.,这种病有复发的危险。,"v.复发；重现；采用；再来；循环；递归
","1. There is a danger that the disease may recur.
这种病有复发的危险。
"
programme,the US space program,美国太空计划,"n.计划，规划；节目；程序
v.编程序；制作节目
","1. the US space program
美国太空计划
"
palace,Buckingham Palace,白金汉宫,"n.宫殿；宅邸；豪华住宅
","1. Buckingham Palace
白金汉宫
"
caution,The physician must exercise caution when prescribing antidepressants.,医师在开抗抑郁药处方时必须谨慎。,"n.小心，谨慎；警告，警示
v.警告
","1. The physician must exercise caution when prescribing antidepressants.
医师在开抗抑郁药处方时必须谨慎。
"
moderate,Even moderate amounts of alcohol can be dangerous.,喝酒即使不多也会有危险。,"adj.稳健的，温和的；适度的，中等的；有节制的
v.变缓和，变弱
","1. Even moderate amounts of alcohol can be dangerous.
喝酒即使不多也会有危险。
2. a moderate degree of success
一定程度上的成功
3. a student of moderate ability
能力一般的学生
4. Moderate exercise, such as walking, is recommended.
建议适度锻炼，比如散步。
5. Bake the pie for 30 minutes in a moderate oven.
馅饼用中火烘烤30分钟。
6. moderate to strong winds
中到大风
7. They are hoping that once in office he can be persuaded to moderate his views.
他们希望他一上台后就能他说服，使他的观点变得温和些。
"
nonetheless,The region was extremely beautiful. Nonetheless Gerard could not imagine spending the rest of his life there.,那个地区非常漂亮，然而杰拉德却无法想象自己要在那里度过余生。,"adv.尽管如此，但是
","1. The region was extremely beautiful. Nonetheless Gerard could not imagine spending the rest of his life there.
那个地区非常漂亮，然而杰拉德却无法想象自己要在那里度过余生。
2. The paintings are complex, but have plenty of appeal nonetheless.
这些画复杂难懂，不过还是不乏吸引力。
"
channel,Water had channelled grooves in the rock.,水在岩石上冲出了沟槽。,"v.引导，开导；形成河道
n.通道；频道；海峡
","1. Water had channelled grooves in the rock.
水在岩石上冲出了沟槽。
"
unfold,"As the story unfolds, we learn more about Max’s childhood.",随着故事的展开，我们对马克斯的童年有了更多的了解。,"v.打开；呈现
","1. As the story unfolds, we learn more about Max’s childhood.
随着故事的展开，我们对马克斯的童年有了更多的了解。
"
partly,The poor weather was partly responsible for the crash.,天气不好是造成坠机事故的部分原因。,"adv.部分地；在一定程度上
","1. The poor weather was partly responsible for the crash.
天气不好是造成坠机事故的部分原因。
2. The company’s problems are partly due to bad management.
那家公司的问题部分是由于管理不善造成的。
3. It is partly because of her sick mother that she hasn’t taken the job abroad.
她没有接受那份去国外的工作，部分原因是母亲病了。
4. The group is funded partly by the government.
那个团体的部分资金由政府提供。
"
emphasis,a change of emphasis in government policy,政府政策重心的变化,"n.重点；强调；加强语气
","1. a change of emphasis in government policy
政府政策重心的变化
"
turbulent,the turbulent times of the French Revolution,法国大革命的动荡时期,"adj.骚乱的，混乱的；狂暴的；吵闹的；激流的，湍流的
","1. the turbulent times of the French Revolution
法国大革命的动荡时期
2. He has had a turbulent political career.
他的政治生涯动荡不定。
"
compensation,People who are wrongly arrested may be paid compensation .,被误抓的人有可能得到补偿费。,"n.补偿；报酬；赔偿金
","1. People who are wrongly arrested may be paid compensation .
被误抓的人有可能得到补偿费。
"
client,a meeting with an important client,与一位重要客户的会面,"n.[经] 客户；顾客；委托人
","1. a meeting with an important client
与一位重要客户的会面
"
rally,"After a shaky start, he rallied and won the title in style.",虽然开局不顺，但他振作精神，最后漂亮地赢得了冠军。,"v.团结；重整；恢复；（网球等）连续对打
n.集会；回复；公路赛车会
","1. After a shaky start, he rallied and won the title in style.
虽然开局不顺，但他振作精神，最后漂亮地赢得了冠军。
2. The Tokyo stock market rallied later in the day.
当天晚些时候东京股市止跌回升。
"
lab,the school science lab,学校的科学实验室,"n.实验室，研究室
","1. the school science lab
学校的科学实验室
"
feeble,His voice sounded feeble and far away.,他的声音听上去既无力又遥远。,"adj.微弱的，无力的；虚弱的；薄弱的
","1. His voice sounded feeble and far away.
他的声音听上去既无力又遥远。
2. She was too feeble to leave her room.
她身体虚弱，无法走出自己的房间。
"
appearance,He was always criticising his wife’s appearance.,他老是批评妻子的外表。,"n.外貌，外观；出现，露面
","1. He was always criticising his wife’s appearance.
他老是批评妻子的外表。
2. We are often attracted to somebody first by their physical appearance .
我们经常先被一个人的外貌吸引。
3. Women, in general, tend to be more concerned than men about their personal appearance .
总的来说，女性比男性更注重自己的仪容。
4. She had an outward appearance of calm, but deep down she was really worried.
她表面上很镇静，内心却十分担忧。
5. The metal posts spoiled the appearance of the garden.
金属柱子破坏了花园的外观。
6. A garnish helps to enhance the appearance of any dish.
装饰菜能为任何菜肴增色。
7. She’s the kind of woman who takes pride in her appearance .
她是那种对自己的外貌感到自豪的女人。
8. You shouldn’t judge by appearances .
你不该以貌取人。
9. They work hard at school without giving the appearance of being particularly hard-working.
他们在学校里学习很用功，只是表面上并不显得特别如此。
10. The case had all the appearances of a straightforward murder.
从所有迹象来看，这个案件都像一宗简单的谋杀。
11. The pupils looked angelic – but appearances can be deceptive .
这些学生看上去如天使一般，但外表可能是会骗人的。
12. He was, to all appearances , a respectable, successful businessman.
从各方面看，他都是个体面而成功的商人。
"
announce,They announced their engagement in ‘The Times’.,他们在《泰晤士报》上宣布了订婚的消息。,"v.宣布；述说；预示；播报
","1. They announced their engagement in ‘The Times’.
他们在《泰晤士报》上宣布了订婚的消息。
2. At the end of their meeting, it was announced that an agreement had been reached.
会议最后宣布已达成一项协议。
"
clean,Are your hands clean?,你的手干净吗？,"adj.清洁的，干净的；清白的
v.使干净
adv.完全地
n.打扫
","1. Are your hands clean?
你的手干净吗？
2. clean towels
干净的毛巾
3. Make sure you keep the wound clean .
一定要保持伤口清洁。
4. Wipe that sink clean when you’re done.
洗完后将水槽擦干净。
5. As usual, she left her room clean and tidy before going to school.
和往常一样，她去上学之前把房间收拾得干干净净。
6. a spotlessly clean kitchen
一尘不染的厨房
7. I want you to get those plates as clean as a whistle .
我要你把那些盘子擦洗得干干净净。
"
consist,My diet consisted almost exclusively of chocolate-covered cookies and glasses of milk.,我的饮食几乎只包含裹上巧克力的曲奇饼和一杯杯牛奶。,"v.由…组成；在于；符合
","1. My diet consisted almost exclusively of chocolate-covered cookies and glasses of milk.
我的饮食几乎只包含裹上巧克力的曲奇饼和一杯杯牛奶。
"
condemn,Politicians were quick to condemn the bombing.,政治家们立即对爆炸事件进行了谴责。,"v.谴责；判刑，定罪；声讨
","1. Politicians were quick to condemn the bombing.
政治家们立即对爆炸事件进行了谴责。
"
aspire,...people who aspire to public office.,…志在获得公职的人们。,"v.渴望；立志；追求
","1. ...people who aspire to public office.
…志在获得公职的人们。
"
evident,Bob ate his lunch with evident enjoyment.,显然鲍勃吃午饭吃得津津有味。,"adj.明显的；明白的
","1. Bob ate his lunch with evident enjoyment.
显然鲍勃吃午饭吃得津津有味。
"
sunday,I thought we might go for a drive on Sunday.,我原以为我们可能星期日去开车兜风。,"n.星期日；礼拜日
","1. I thought we might go for a drive on Sunday.
我原以为我们可能星期日去开车兜风。
"
fitting,a sink with chrome fittings (= handle and taps ),带镀铬配件的洗涤槽,"n.装配，装置；试穿，试衣
adj.适合的，适宜的；相称的
","1. a sink with chrome fittings (= handle and taps )
带镀铬配件的洗涤槽
"
comply,The newspaper was asked by federal agents for assistance and agreed to comply.,联邦探员要求这家报社给予协助，报社同意配合。,"v.遵守；顺从，遵从；答应
","1. The newspaper was asked by federal agents for assistance and agreed to comply.
联邦探员要求这家报社给予协助，报社同意配合。
"
render,,,"v.致使；提出；实施；着色；以…回报
n.打底；交纳；粉刷
",
percentage,Interest rates fell by six percentage points (= 6% ) .,利息下降了6个百分点。,"n.百分比；百分率，百分数
","1. Interest rates fell by six percentage points (= 6% ) .
利息下降了6个百分点。
2. The numbers are small in percentage terms (= when calculated as a percentage ) .
按百分比来看，这些数字很小。
"
existence,Scientists have many theories about how the universe first came into existence (= started to exist ).,关于宇宙的起源，科学家有多种理论。,"n.存在，实在；生存，生活；存在物，实在物
","1. Scientists have many theories about how the universe first came into existence (= started to exist ).
关于宇宙的起源，科学家有多种理论。
"
participant,If you have time – please answer a comment of another participant.,如果你有时间-请答复另外一个参与者的评论。,"adj.参与的；有关系的
n.参与者；关系者
","1. If you have time – please answer a comment of another participant.
如果你有时间-请答复另外一个参与者的评论。
"
limitation,a nuclear limitation treaty,核限制条约,"n.限制；限度；极限；追诉时效；有效期限；缺陷
","1. a nuclear limitation treaty
核限制条约
"
trap,The police trapped the terrorists at a roadblock.,警察在设有路障的地方堵住了恐怖分子。,"v.诱捕；使…受限制；使…陷入困境
n.陷阱；圈套；[建] 存水湾
","1. The police trapped the terrorists at a roadblock.
警察在设有路障的地方堵住了恐怖分子。
"
stable,Our stable abuts against his dwelling.,我们的马厩和他的住所毗连。,"n.马厩；牛棚
adj.稳定的；牢固的；坚定的
v.被关在马厩
","1. Our stable abuts against his dwelling.
我们的马厩和他的住所毗连。
"
purpose,Nick had no particular purpose in mind when he started.,尼克开始的时候头脑中并没有明确的目标。,"n.目的；用途；意志
v.决心；企图；打算
","1. Nick had no particular purpose in mind when he started.
尼克开始的时候头脑中并没有明确的目标。
"
pool,pools of water with tiny fish in them,有小鱼的一个个水池,"n.联营；撞球；水塘；共同资金
v.联营，合伙经营
","1. pools of water with tiny fish in them
有小鱼的一个个水池
2. Mosquitoes breed in stagnant pools of water.
蚊子在死水塘中繁殖。
"
senator,Senator Kennedy,肯尼迪参议员,"n.参议员；（古罗马的）元老院议员；评议员，理事
","1. Senator Kennedy
肯尼迪参议员
"
hospital,They are building a new hospital.,他们正在建一家新医院。,"n.医院
","1. They are building a new hospital.
他们正在建一家新医院。
"
lounge,the television lounge,电视放映室,"n.休息室；闲逛；躺椅；（英）酒吧间
v.闲逛；懒洋洋地躺卧；闲混
","1. the television lounge
电视放映室
"
numerical,a numerical code,数字密码,"adj.数值的；数字的；用数字表示的（等于numeric）
","1. a numerical code
数字密码
2. The home team tried to utilize their numerical advantage (= the fact that they had more players than the other team ).
主队试图利用他们在人数上的优势。
3. Make sure the files are organized in numerical order.
务必把这些档案按数字顺序排列。
"
evaluate,You should be able to evaluate your own work.,你应该能够评估自己的工作。,"v.评价；估价；求…的值
","1. You should be able to evaluate your own work.
你应该能够评估自己的工作。
2. We need to evaluate the success of the campaign.
我们要评估一下这次运动是否成功。
3. It can be difficult to evaluate the effectiveness of different treatments.
要对各种治疗方法的效果作出评估会很难。
"
fashion,His ideas are coming back into fashion (= they are becoming popular again ) .,他的观点又流行起来。,"n.时尚；时装；样式；时髦人物
v.使用；改变；做成…的形状
","1. His ideas are coming back into fashion (= they are becoming popular again ) .
他的观点又流行起来。
2. Their music will never go out of fashion (= stop being fashionable ) .
他们的音乐永不过时。
3. Self-help books are all the fashion (= they are very fashionable ) .
自助类的书籍很流行。
"
realise,In the first half they realise their boss is exploiting them and begin to understand the theory of surplus value.,在前半部，工人们认识到他们的老板是在剥削他们，开始了解剩余价值理论。,"v.认识到，明白
","1. In the first half they realise their boss is exploiting them and begin to understand the theory of surplus value.
在前半部，工人们认识到他们的老板是在剥削他们，开始了解剩余价值理论。
2. I hope that as time goes on we will realise that it is important for us to talk openly about Aids, because it is the only way to make it appear normal, like cancer.
我希望随着时间的推移，人们将认识到公开谈论艾滋病是一件重要的事情，因为这是唯一一条使它成为像癌症一样的正常疾病的途径。
"
marriage,She has three daughters from a previous marriage.,她前一次婚姻生了三个女儿。,"n.结婚；婚姻生活；密切结合，合并
","1. She has three daughters from a previous marriage.
她前一次婚姻生了三个女儿。
"
credit,The store agreed to let him have credit.,商店同意他赊购。,"n.信用，信誉；[金融] 贷款；学分；信任；声望
v.相信，信任；把…归给，归功于；赞颂
","1. The store agreed to let him have credit.
商店同意他赊购。
2. What’s the credit limit on your Visa card?
你的维萨卡信用额度是多少？
"
transition,Making the transition from youth to adulthood can be very painful.,从青少年过渡到成年有时是一个非常痛苦的过程。,"n.过渡；转变；[分子生物] 转换；变调
","1. Making the transition from youth to adulthood can be very painful.
从青少年过渡到成年有时是一个非常痛苦的过程。
2. a society that is in transition
一个正在转型的社会
3. the period of transition to full democracy
向全面民主的过渡时期
"
disaster,One hundred and twenty people died in China’s worst air disaster .,有120人在中国这起最惨烈的空难事故中丧生。,"n.灾难，灾祸；不幸
","1. One hundred and twenty people died in China’s worst air disaster .
有120人在中国这起最惨烈的空难事故中丧生。
2. the economic consequences of the Chernobyl nuclear disaster
切尔诺贝利核灾难给经济带来的后果
3. The 1987 hurricane was the worst natural disaster to hit England for decades.
1987年的飓风是英格兰数十年来遭遇的最为严重的自然灾害。
4. Their expedition nearly ended in disaster , when one of the climbers slid off the mountain.
一名登山者从山上滑落，他们的探险活动险些以灾难告终。
5. The drought could spell disaster for wildlife.
干旱可能会对野生生物造成灾难。
6. Disaster struckwhen two men were killed during their parachute jumps.
灾难突然降临，两名男子在跳伞过程中丧生。
7. The peace process was on the brink of disaster .
和平进程到了灾难的边缘。
8. Luckily the pilot saw the other plane just in time, and a disaster was narrowly averted .
幸好驾驶员及时看到了另一架飞机，侥幸避免了一场灾难。
"
reverse,"I owe you nothing. If anything, the reverse is true (= you owe me ) .",我不欠你什么。 如果说欠的话，是你欠我才对。,"n.背面；相反；倒退；失败
v.颠倒；倒转
adj.反面的；颠倒的；反身的
","1. I owe you nothing. If anything, the reverse is true (= you owe me ) .
我不欠你什么。 如果说欠的话，是你欠我才对。
"
institute,We had no choice but to institute court proceedings against the airline.,我们别无选择，只能对航空公司提起诉讼。,"v.开始（调查）；制定；创立；提起（诉讼）
n.学会，协会；学院
","1. We had no choice but to institute court proceedings against the airline.
我们别无选择，只能对航空公司提起诉讼。
"
confirm,New evidence has confirmed the first witness’s story.,新的证据证实了第一个证人的说法。,"v.确认；确定；证实；批准；使巩固
","1. New evidence has confirmed the first witness’s story.
新的证据证实了第一个证人的说法。
2. To confirm my diagnosis I need to do some tests.
为了证实我的诊断，我要做一些化验。
"
confine,Vaughan is confined to a wheelchair .,沃恩离不开轮椅。,"n.界限，边界;约束；限制
v.限制；禁闭
","1. Vaughan is confined to a wheelchair .
沃恩离不开轮椅。
"
frame,They removed the picture from its wooden frame.,他们把画从木镜框中取下来。,"n.框架；结构；[电影] 画面
v.设计；建造；陷害；使…适合
adj.有木架的；有构架的
","1. They removed the picture from its wooden frame.
他们把画从木镜框中取下来。
"
cent,A cup of rice which cost thirty cents a few weeks ago is now being sold for up to one dollar.,几周前价值30美分的1杯米如今卖到了1美元。,"n.分；一分的硬币；森特（等于半音程的百分之一）
","1. A cup of rice which cost thirty cents a few weeks ago is now being sold for up to one dollar.
几周前价值30美分的1杯米如今卖到了1美元。
"
muscle,"Relax your stomach muscles , then stretch again.",放松腹部肌肉，然后再绷紧。,"n.肌肉；力量
v.加强；使劲搬动；使劲挤出
","1. Relax your stomach muscles , then stretch again.
放松腹部肌肉，然后再绷紧。
2. Regular exercise will help to strengthen your muscles .
经常锻炼有助于强健肌肉。
3. Rooney has pulled a muscle in his thigh and won’t play tomorrow.
鲁尼大腿肌肉拉伤，明天不能参赛了。
"
mature,Laura is very mature for her age .,相对她的年龄来说劳拉是很成熟的。,"adj.成熟的；充分考虑的；到期的；成年人的
v.成熟；到期
","1. Laura is very mature for her age .
相对她的年龄来说劳拉是很成熟的。
2. We’re mature enough to disagree on this issue but still respect each other.
我们都很成熟，尽管我们对此事意见不同，但还是彼此尊重。
"
physician,...your family physician.,…你的家庭医生。,"n.[医] 医师；内科医师
","1. ...your family physician.
…你的家庭医生。
"
identity,The identity of the killer is still unknown.,凶手的身份仍未查明。,"n.身份；同一性，一致；特性；恒等式
","1. The identity of the killer is still unknown.
凶手的身份仍未查明。
"
amaze,Dave amazed his friends by suddenly getting married.,戴夫突然结婚，令朋友们非常吃惊。,"v.使吃惊
","1. Dave amazed his friends by suddenly getting married.
戴夫突然结婚，令朋友们非常吃惊。
"
reduction,strategies for noise reduction,减少噪音的对策,"n.减少；下降；缩小；还原反应
","1. strategies for noise reduction
减少噪音的对策
2. The company promised they would make no staff reductions for at least two years.
公司承诺至少两年不裁员。
"
shark,Sharks were circling around our boat.,鲨鱼在我们的小船周围游弋。,"n.鲨鱼；骗子
v.诈骗
","1. Sharks were circling around our boat.
鲨鱼在我们的小船周围游弋。
"
massive,"The bell is massive, weighing over 40 tons.",那口钟非常大，有40多吨重。,"adj.大量的；巨大的，厚重的；魁伟的
","1. The bell is massive, weighing over 40 tons.
那口钟非常大，有40多吨重。
2. the castle’s massive walls
城堡高大厚实的围墙
"
steady,It takes a steady hand to perform surgery.,做手术手要稳。,"adj.稳定的；不变的；沉着的
v.稳固
adv.稳定地；稳固地
n.关系固定的情侣；固定支架
","1. It takes a steady hand to perform surgery.
做手术手要稳。
"
literacy,a new adult literacy campaign,新一轮成人识字[扫盲]运动,"n.读写能力；精通文学
","1. a new adult literacy campaign
新一轮成人识字[扫盲]运动
"
ignorance,"Excuse my ignorance, but how does it actually work?",请原谅我的无知，它究竟是如何运作的？,"n.无知，愚昧；不知，不懂
","1. Excuse my ignorance, but how does it actually work?
请原谅我的无知，它究竟是如何运作的？
"
invisible,"The house was surrounded by trees, and invisible from the road.",这所房子树木环绕，从路上是看不见的。,"adj.无形的，看不见的；无形的；不显眼的，暗藏的
","1. The house was surrounded by trees, and invisible from the road.
这所房子树木环绕，从路上是看不见的。
"
consultant,a management consultant,管理顾问,"n.顾问；咨询者；会诊医生
","1. a management consultant
管理顾问
"
suspend,Sales of the drug will be suspended until more tests are completed.,这种药品在完成进一步检验之前将暂停销售。,"v.延缓，推迟；使暂停；使悬浮
","1. Sales of the drug will be suspended until more tests are completed.
这种药品在完成进一步检验之前将暂停销售。
2. Talks between the two countries have now been suspended.
两国间的对话现已中止。
"
infant,An infant’s skin is very sensitive.,幼儿的皮肤非常敏感。,"n.婴儿；幼儿；未成年人
adj.婴儿的；幼稚的；初期的；未成年的
","1. An infant’s skin is very sensitive.
幼儿的皮肤非常敏感。
"
jaw,a broken jaw,碎裂的颌骨,"n.颌；下巴；狭窄入口；唠叨
v.教训；唠叨
","1. a broken jaw
碎裂的颌骨
"
column,He writes a weekly column for ‘The Times’.,他每周为《泰晤士报》写一篇专栏文章。,"n.纵队，列；专栏；圆柱，柱形物
","1. He writes a weekly column for ‘The Times’.
他每周为《泰晤士报》写一篇专栏文章。
"
deduce,Alison cleverly deduced that I was the author of the letter.,艾莉森聪明地推断出我是这封信的作者。,"v.推论，推断；演绎出
","1. Alison cleverly deduced that I was the author of the letter.
艾莉森聪明地推断出我是这封信的作者。
"
fuel,We’d better fuel up at the next town.,我们最好在下个小镇加油。,"v.得到燃料
n.燃料；刺激因素
","1. We’d better fuel up at the next town.
我们最好在下个小镇加油。
2. The van was fuelled and waiting in the basement car park.
小货车加好了油，在地下停车场等着。
"
suspicious,His reluctance to answer my questions made me suspicious .,他不愿回答我的问题，这引起我的怀疑。,"adj.可疑的；怀疑的；多疑的
","1. His reluctance to answer my questions made me suspicious .
他不愿回答我的问题，这引起我的怀疑。
2. She gave him a suspicious glance.
她向他投去怀疑的一瞥。
3. You’ve got a very suspicious mind!
你真是疑心太重！
"
embody,She embodies everything I admire in a teacher.,她具备了我所钦佩的教师该具备的一切素质。,"v.体现，使具体化；具体表达
n.(Embody)人名；(英)恩博迪
","1. She embodies everything I admire in a teacher.
她具备了我所钦佩的教师该具备的一切素质。
"
hamburger,,,"n.汉堡包，火腿汉堡；牛肉饼，肉饼；碎牛肉
",
embark,He's embarking on a new career as a writer.,他正开始一个当作家的新生涯。,"v.从事，着手；上船或飞机
","1. He's embarking on a new career as a writer.
他正开始一个当作家的新生涯。
"
