word,word_sen,word_sen_trans,trans,example
hen,The hen sits in the hencoop [henroost].,母鸡卧窝。,"n.母鸡；女人；雌禽
","1. The hen sits in the hencoop [henroost].
母鸡卧窝。
"
isolate,The town was isolated by the floods.,洪水使该镇与外界隔绝。,"v.使隔离；使孤立；使绝缘
n.[生物] 隔离种群
adj.隔离的；孤立的
","1. The town was isolated by the floods.
洪水使该镇与外界隔绝。
2. The US has sought to isolate Cuba both economically and politically.
美国一直想在经济和政治上孤立古巴。
"
orientation,The party has a broadly socialist orientation.,该政党大体上倾向于社会主义。,"n.方向；定向；适应；情况介绍；向东方
","1. The party has a broadly socialist orientation.
该政党大体上倾向于社会主义。
"
transfer,Getting there often means a couple of transfers on a bus line.,去那里经常得倒两三趟公共汽车。,"n.转让；转移；传递；过户
v.转让；转学；换车
","1. Getting there often means a couple of transfers on a bus line.
去那里经常得倒两三趟公共汽车。
"
bag,...a bag of sweets.,…一袋糖果。,"n.袋；猎获物；（俚）一瓶啤酒
v.猎获；把…装入袋中；占据，私吞；使膨大
","1. ...a bag of sweets.
…一袋糖果。
"
sensible,She seems very sensible.,她好像很明智。,"adj.明智的; 通情达理的; 合乎情理的; 意识到的，能感觉到的;
n.可感觉到的东西; 敏感的人;
","1. She seems very sensible.
她好像很明智。
2. sensible advice
合理的建议
3. It’s sensible to keep a note of your passport number.
把你的护照号码记下来是明智的。
4. Moving house seemed like the sensible thing to do .
搬家似乎是明智的做法。
"
siege,The siege lasted almost four months.,这次封锁历时近四个月。,"n.围攻；包围；围城；不断袭击；长期努力
vt.围攻；包围
","1. The siege lasted almost four months.
这次封锁历时近四个月。
2. a three-day police siege at a remote country cottage
警方对一座偏僻村舍历时三天的包围
"
horizontal,a horizontal surface,水平面,"adj.水平的；地平线的；同一阶层的
n.水平线，水平面；水平位置
","1. a horizontal surface
水平面
"
scissors,a pair of scissors,一把剪刀,"n.剪刀；剪式跳法
v.剪开；删除（scissor的第三人称单数）
","1. a pair of scissors
一把剪刀
"
perfume,She was wearing the perfume that he’d bought her.,她擦了他买给她的香水。,"n.香水；香味
v.洒香水于…；使…带香味
","1. She was wearing the perfume that he’d bought her.
她擦了他买给她的香水。
"
vegetable,fresh fruit and vegetables,新鲜果蔬,"n.蔬菜；植物；植物人
adj.蔬菜的；植物的
","1. fresh fruit and vegetables
新鲜果蔬
2. organic methods of growing vegetables
蔬菜的有机种植方法
3. vegetable soup
蔬菜汤
4. a neat vegetable garden
整洁的菜园
5. Vitamin A is found in liver and green vegetables.
动物肝脏和绿色蔬菜中含有维生素A。
"
foam,a foam mattress,海绵橡胶床垫,"n.泡沫；水沫；灭火泡沫
v.起泡沫；吐白沫；起着泡沫流动
","1. a foam mattress
海绵橡胶床垫
"
huddle,We lay huddled together for warmth.,我们紧紧挤在一起取暖。,"v.把挤在一起；使缩成一团；草率了事
n.拥挤；混乱；杂乱一团
","1. We lay huddled together for warmth.
我们紧紧挤在一起取暖。
"
supermarket,Most of us do our food shopping in the supermarket.,我们大多数人在这家超市采购食品。,"n.超级市场；自助售货商店
","1. Most of us do our food shopping in the supermarket.
我们大多数人在这家超市采购食品。
"
tropical,the tropical rain forests,热带雨林,"adj.热带的；热情的；酷热的
","1. the tropical rain forests
热带雨林
2. tropical fruit
热带水果
"
feminine,Dianne loved pretty feminine things.,黛安娜喜爱漂亮有女人味的东西。,"adj.女性的；妇女（似）的；阴性的；娇柔的
","1. Dianne loved pretty feminine things.
黛安娜喜爱漂亮有女人味的东西。
"
hierarchy,a rigid social hierarchy,严格的社会等级制度,"n.层级；等级制度
","1. a rigid social hierarchy
严格的社会等级制度
2. She worked her way up through the corporate hierarchy to become president.
她在公司一步一步升到了总裁的位置。
"
lubricate,Lubricate all moving parts with grease.,给所有活动部件加润滑油。,"v.润滑；涂油；起润滑剂作用
","1. Lubricate all moving parts with grease.
给所有活动部件加润滑油。
"
overhear,I overheard part of their conversation.,我碰巧听到了他们谈话的部分内容。,"v.无意中听到；偷听
","1. I overheard part of their conversation.
我碰巧听到了他们谈话的部分内容。
2. I couldn’t help overhearing your argument.
我无意中听到了你们的争吵。
"
editorial,an editorial assistant,编辑助理,"adj.编辑的；社论的
n.社论
","1. an editorial assistant
编辑助理
"
modernization,"For these reasons, the bank chose it as their development tool for their modernization project.",出于这些理由，银行选择它作为其现代化项目的开发工具。,"n.现代化
","1. For these reasons, the bank chose it as their development tool for their modernization project.
出于这些理由，银行选择它作为其现代化项目的开发工具。
2. We must achieve modernization of science and technology, otherwise we will lag behind other nations.
我们必须实现科学技术现代化，否则我们要落后于其他国家。
"
pea,roast chicken with peas and carrots,烤鸡配豌豆胡萝卜,"n.豌豆
","1. roast chicken with peas and carrots
烤鸡配豌豆胡萝卜
"
exceed,Working hours must not exceed 42 hours a week.,工作时间每周不得超过42小时。,"v.超过；胜过
","1. Working hours must not exceed 42 hours a week.
工作时间每周不得超过42小时。
2. His performance exceeded our expectations.
他的表现出乎我们的预料。
"
void,Her eyes were void of all expression.,她的眼神一片茫然。,"adj.空的；无效的；无人的
n.空虚；空间；空隙
v.使无效；排放
","1. Her eyes were void of all expression.
她的眼神一片茫然。
"
headmaster,This headmaster is very modest.,这位校长很谦虚。,"n.校长
","1. This headmaster is very modest.
这位校长很谦虚。
2. Our headmaster rattled on for at least two hours at the opening ceremony.
我们的校长在开学典礼上唠唠叨叨地讲了至少两个小时。
"
twist,Her hands began to twist the handles of the bag she carried.,她的双手开始拧她拎着的那个包的拎柄。,"v.捻；拧；扭伤；编织；使苦恼
n.扭曲；拧；扭伤
","1. Her hands began to twist the handles of the bag she carried.
她的双手开始拧她拎着的那个包的拎柄。
"
sulfur,,,"v.用硫磺处理
n.硫磺；硫磺色
",
stab,He was stabbed to death in a fight.,他在一次打斗中被捅死了。,"v.刺；刺伤；戳；刺穿；直入
n.刺；戳；尝试；突发的一阵
","1. He was stabbed to death in a fight.
他在一次打斗中被捅死了。
"
chemist,She worked as a research chemist.,她是一名化学研究员。,"n.化学家；化学工作者；药剂师；炼金术士
","1. She worked as a research chemist.
她是一名化学研究员。
"
marital,marital problems,婚姻问题,"adj.婚姻的；夫妇间的
","1. marital problems
婚姻问题
2. the increase in marital breakdown
婚姻破裂的增多
"
interior,The interior of the church was dark.,教堂里很暗。,"n.内部；本质
adj.内部的；国内的；本质的
","1. The interior of the church was dark.
教堂里很暗。
2. the car’s warm interior
车里很暖和
"
spoon,He spooned instant coffee into two of the mugs.,他用勺把速溶咖啡舀进了两个杯子里。,"n.匙，勺子；一杓的量
v.用匙舀；使成匙状
","1. He spooned instant coffee into two of the mugs.
他用勺把速溶咖啡舀进了两个杯子里。
"
vegetation,Lefkas has an abundance of lush green vegetation.,莱夫卡斯有葱郁茂盛的植被。,"n.植被；植物，草木；呆板单调的生活
","1. Lefkas has an abundance of lush green vegetation.
莱夫卡斯有葱郁茂盛的植被。
"
helmet,The Sword split the Knight's helmet and bit him fatally.,剑劈开了骑士的头盔并致命地刺进他。,"n.钢盔，头盔
","1. The Sword split the Knight's helmet and bit him fatally.
剑劈开了骑士的头盔并致命地刺进他。
2. Instead, he was told the last time that she loved him, got a hug from her, put his helmet on her so that she can live, and die himself...
相反，他叫女孩最后一次说她爱他，最后一次拥抱他，并让她戴上自己的头盔，因而，女孩可以幸免于难，而他自己却离开了人世……
3. Without Christ we are defenseless against the Devil, but with ""the helmet of salvation"" our minds are protected by God.
没有基督，我们无力防御魔鬼的攻击；但有救恩的头盔，我们的心思便有神的保护。
"
remainder,The remainder must be paid by the end of June.,剩余款项必须在6月底之前支付。,"n.[数] 余数，残余；剩余物；其余的人
adj.剩余的；吃剩的
v.廉价出售；削价出售
","1. The remainder must be paid by the end of June.
剩余款项必须在6月底之前支付。
"
affluent,affluent families,富裕的家庭,"adj.富裕的；丰富的；流畅的
n.支流；富人
","1. affluent families
富裕的家庭
2. The diet of the affluent has not changed much over the decades.
富人的饮食数十年来没怎么变。
"
exact,Police are still investigating the exact cause of the accident.,警方还在调查这起事故的确切原因。,"adj.准确的，精密的；精确的
v.要求；强求；急需
","1. Police are still investigating the exact cause of the accident.
警方还在调查这起事故的确切原因。
2. What were his exact words?
他的原话是什么？
3. The timing had to be exact.
对时机的把握必须精确。
4. Some concepts in Chinese medicine have no exact equivalent in Western medicine.
中医的一些概念在西医中没有完全一样的对应观念。
"
pave,"The avenue had never been paved, and deep mud made it impassable in winter.",这条大街从来没有铺过，深泥使其在冬天无法通行。,"v.铺设；安排；作铺设之用
n.(Pave)人名；(西、塞)帕韦
","1. The avenue had never been paved, and deep mud made it impassable in winter.
这条大街从来没有铺过，深泥使其在冬天无法通行。
"
cycle,a woman’s menstrual cycle,女性的月经周期,"n.循环；周期；自行车；整套；一段时间
v.使循环；使轮转
","1. a woman’s menstrual cycle
女性的月经周期
"
workshop,Trumpeter Marcus Belgrave ran a jazz workshop for young artists.,鼓手马库斯马贝尔格瑞夫为年轻艺术家们举办了一场爵士乐研讨会。,"n.车间；研讨会；工场；讲习班
","1. Trumpeter Marcus Belgrave ran a jazz workshop for young artists.
鼓手马库斯马贝尔格瑞夫为年轻艺术家们举办了一场爵士乐研讨会。
"
beg,She begged and pleaded with them until they finally agreed.,她一再恳求，后来他们终于同意了。,"v.乞讨；恳求；回避正题
n.(Beg)人名；(德、塞、巴基)贝格
","1. She begged and pleaded with them until they finally agreed.
她一再恳求，后来他们终于同意了。
2. She fought back the sudden urge to run to him and beg his forgiveness.
她突然很想冲上去请求他原谅，但是她忍住了。
"
bee,a swarm of bees,一群蜜蜂,"n.蜜蜂，蜂；勤劳的人
","1. a swarm of bees
一群蜜蜂
2. a bee sting
蜜蜂蜇伤
"
telegram,The president received a briefing by telegram.,总裁收到了一份电报简报。,"n.电报
vt.用电报发送
vi.发电报
","1. The president received a briefing by telegram.
总裁收到了一份电报简报。
"
notorious,a notorious computer hacker,声名狼藉的电脑黑客,"adj.声名狼藉的，臭名昭著的
","1. a notorious computer hacker
声名狼藉的电脑黑客
2. notorious cases of human rights abuses
臭名昭著的践踏人权案
"
bless,He’s always willing to help. Bless him!,他一向乐于助人，愿上帝保佑他！,"v.祝福；保佑；赞美
n.(Bless)人名；(英、意、德、匈)布莱斯
","1. He’s always willing to help. Bless him!
他一向乐于助人，愿上帝保佑他！
2. ‘Jess made this card for me.’ ‘Bless!’
“杰斯给我做了这张卡。”“真不错！”
"
peninsula,the Korean peninsula,朝鲜半岛,"n.半岛
","1. the Korean peninsula
朝鲜半岛
"
christian,He was a devout Christian.,他曾是一个虔诚的基督教徒。,"n.基督徒，信徒
adj.基督教的；信基督教的
","1. He was a devout Christian.
他曾是一个虔诚的基督教徒。
2. ...the Christian Church.
…基督教会。
3. Most of my friends are Christian.
我大多数朋友都信奉基督教。
"
grease,His hair is thick with grease.,他的头发油腻腻的。,"v.涂脂于；贿赂
n.油脂；贿赂
","1. His hair is thick with grease.
他的头发油腻腻的。
"
appoint,officials appointed by the government,政府任命的官员,"v.任命；指定；约定
","1. officials appointed by the government
政府任命的官员
"
ease,measures to ease congestion in the city,改善城市拥堵状况的措施,"v.减轻，缓和；使安心
n.轻松，舒适；安逸，悠闲
","1. measures to ease congestion in the city
改善城市拥堵状况的措施
2. Her breathing had eased.
她的呼吸平缓下来。
3. She lived a life of ease.
她过着悠闲自在的生活。
"
digest,Most babies can digest a wide range of food easily.,大多数婴儿能轻易地消化很多种食物。,"v.消化；吸收；融会贯通
n.文摘；摘要
","1. Most babies can digest a wide range of food easily.
大多数婴儿能轻易地消化很多种食物。
"
judicial,...an independent judicial system.,…一个独立的司法体系。,"adj.公正的，明断的；法庭的；审判上的
","1. ...an independent judicial system.
…一个独立的司法体系。
2. ...efforts to manipulate the judicial process.
…操纵审判程序的努力。
"
arrest,He was arrested and charged with murder.,他遭到逮捕并被指控谋杀。,"v.逮捕；阻止；吸引
n.逮捕；监禁
","1. He was arrested and charged with murder.
他遭到逮捕并被指控谋杀。
2. I got arrested for careless driving.
我因鲁莽驾驶被捕。
"
compute,Final results had not yet been computed.,最终的结果还未计算出来。,"v.计算；估算；用计算机计算
n.计算；估计；推断
","1. Final results had not yet been computed.
最终的结果还未计算出来。
"
quantitative,...the advantages of quantitative and qualitative research.,…定量和定性研究的优点。,"adj.定量的；量的，数量的
","1. ...the advantages of quantitative and qualitative research.
…定量和定性研究的优点。
"
subordinate,Haig tended not to seek guidance from subordinates.,黑格不想向下属们寻求指导。,"n.下属，下级；部属，属下
adj.从属的；次要的
v.使……居下位；使……服从
","1. Haig tended not to seek guidance from subordinates.
黑格不想向下属们寻求指导。
"
denial,"It seems clear that despite official denials, differences of opinion lay behind the ambassador's decision to quit.",很清楚，尽管官方否认，人们对大使决定辞职还是有不同看法。,"n.否认；拒绝；节制；背弃
","1. It seems clear that despite official denials, differences of opinion lay behind the ambassador's decision to quit.
很清楚，尽管官方否认，人们对大使决定辞职还是有不同看法。
"
applaud,I applaud the decision to install more security cameras.,我极力赞成安装更多监控摄像机的决定。,"v.赞同；称赞；向…喝彩
","1. I applaud the decision to install more security cameras.
我极力赞成安装更多监控摄像机的决定。
"
inject,His son was injected with strong drugs.,他的儿子被注射了强效的药。,"v.注入；注射
","1. His son was injected with strong drugs.
他的儿子被注射了强效的药。
"
bloom,beautiful red blooms,美丽的红花,"n.花；青春；旺盛
v.使开花；使茂盛
","1. beautiful red blooms
美丽的红花
2. a mass of bloom on the apple trees
苹果树上的花团
"
cyberspace,Students are discovering the endless amount of information in cyberspace.,学生在网络空间里不断发现无穷尽的信息。,"n.网络空间；赛博空间
","1. Students are discovering the endless amount of information in cyberspace.
学生在网络空间里不断发现无穷尽的信息。
"
pie,I had a steak and kidney pie with chips.,我吃了一份牛肉腰子馅饼加薯条。,"n.馅饼；饼图；爱说话的人
vt.使杂乱
","1. I had a steak and kidney pie with chips.
我吃了一份牛肉腰子馅饼加薯条。
"
pig,He kept pigs and poultry.,他养过猪和家禽。,"n.猪；猪肉
v.生小猪；像猪一样过活
","1. He kept pigs and poultry.
他养过猪和家禽。
"
illuminate,A single candle illuminated his face.,一支蜡烛照亮了他的脸。,"v.阐明，说明；照亮；使灿烂；用灯装饰
","1. A single candle illuminated his face.
一支蜡烛照亮了他的脸。
2. At night the canals are beautifully illuminated.
晚上运河灯火辉煌，美景毕现。
"
football,Which football team do you support?,你支持哪个球队？,"n.足球，橄榄球
vi.踢足球；打橄榄球
","1. Which football team do you support?
你支持哪个球队？
2. kids playing football in the street
在街上踢球的小孩子
3. My Dad took me to watch my first football match .
爸爸带我去看了我人生第一场足球比赛。
4. a football club
足球俱乐部
"
navy,the British Navy,英国海军,"n.海军
","1. the British Navy
英国海军
2. He joined the navy during the war.
他在战争期间参加了海军。
"
pit,Dad first went down the pit (= worked in a coal mine ) when he was 15 years old.,爸爸第一次下煤矿井时才15岁。,"n.矿井；深坑；陷阱；（物体或人体表面上的）凹陷；（英国剧场的）正厅后排；正厅后排的观众
v.使竞争；窖藏；使凹下；去…之核；使留疤痕
","1. Dad first went down the pit (= worked in a coal mine ) when he was 15 years old.
爸爸第一次下煤矿井时才15岁。
2. a national strike against pit closures
抗议关闭煤矿井的全国性罢工
"
hardship,an economic policy that caused great hardship for many people,造成许多人贫困的经济政策,"n.困苦；苦难；艰难险阻
","1. an economic policy that caused great hardship for many people
造成许多人贫困的经济政策
2. Many students are suffering severe financial hardship.
许多学生经济非常困难。
"
exterior,The exterior walls need a new coat of paint.,外墙需要刷新漆了。,"adj.外部的；表面的；外在的
n.外部；表面；外型；外貌
","1. The exterior walls need a new coat of paint.
外墙需要刷新漆了。
"
glorious,a truly glorious future,无比美好的将来,"adj.光荣的；辉煌的；极好的
","1. a truly glorious future
无比美好的将来
2. a glorious victory
光荣的胜利
"
pot,herbs growing in pots,长在花盆里的草本植物,"n.壶；盆；罐
v.把…装罐；射击；节略
","1. herbs growing in pots
长在花盆里的草本植物
2. Pot the cuttings individually.
将这些剪枝一个个的装盆。
"
tenant,The desk was left by the previous tenant.,书桌是上一个房客留下来的。,"n.承租人；房客；佃户；居住者
v.租借（常用于被动语态）
","1. The desk was left by the previous tenant.
书桌是上一个房客留下来的。
"
acrobat,,,"n.杂技演员，特技演员；随机应变者；翻云覆雨者，善变者
",
quantity,Your work has improved in quantity and quality this term.,这学期你的作业在完成数量和质量上都有提高。,"n.量，数量；大量；总量
","1. Your work has improved in quantity and quality this term.
这学期你的作业在完成数量和质量上都有提高。
"
submarine,a nuclear submarine,核潜艇,"n.潜水艇；海底生物
adj.海底的；水下的
v.用潜水艇攻击
","1. a nuclear submarine
核潜艇
"
cardinal,Having clean hands is one of the cardinal rules when preparing food.,双手洁净是准备食物时的一项最基本要求。,"n.红衣主教；枢机主教；鲜红色；【鸟类】(北美)主红雀
adj.主要的，基本的；深红色的
","1. Having clean hands is one of the cardinal rules when preparing food.
双手洁净是准备食物时的一项最基本要求。
2. an issue of cardinal importance
至关重要的问题
"
absurd,It seems an absurd idea.,这似乎是个荒唐的想法。,"adj.荒谬的；可笑的
n.荒诞；荒诞作品
","1. It seems an absurd idea.
这似乎是个荒唐的想法。
"
intermediate,an intermediate stage during which the disease is dormant,疾病处于潜伏状态的中期,"v.起媒介作用
adj.中间的，中级的
n.[化学] 中间物；媒介
","1. an intermediate stage during which the disease is dormant
疾病处于潜伏状态的中期
"
temple,,,"n.庙宇；寺院；神殿；太阳穴
",
colonel,Nothing remained of the colonel.,上校身后毫无遗物。,"n.陆军上校
","1. Nothing remained of the colonel.
上校身后毫无遗物。
2. The captain jumped several grades and now was a colonel.
这名上尉一连跳过了好几级，现在是上校了。
3. What if they go on to behave as murderously as the colonel and his paid killers?
如果他们像他们的是上校和他的杀手们一样继续表现为杀气腾腾的又该怎么办？
"
obey,The little boy made no effort to obey.,这小男孩不肯服从。,"v.服从，听从；按照……行动
n.(Obey)人名；(英、法)奥贝
","1. The little boy made no effort to obey.
这小男孩不肯服从。
2. ‘Sit!’ he said, and the dog obeyed him instantly.
“坐下！”他说道，那只狗马上就服从了。
"
crane,The little prefabricated hut was lifted away by a huge crane.,那间小小的预制棚屋被一台巨大的起重机吊走了。,"n.吊车，起重机；鹤
v.伸着脖子看；迟疑，踌躇
","1. The little prefabricated hut was lifted away by a huge crane.
那间小小的预制棚屋被一台巨大的起重机吊走了。
2. She craned her neck to get a better view.
她伸长脖子以便看得清楚一些。
3. Children craned to get close to him.
孩子们伸长脖子想靠近他。
"
appraisal,What is needed in such cases is a calm appraisal of the situation.,在此类情况下需要的是对形势的冷静估计。,"n.评价；估价（尤指估价财产，以便征税）；估计
","1. What is needed in such cases is a calm appraisal of the situation.
在此类情况下需要的是对形势的冷静估计。
"
doctorate,Professor Lanphier obtained his doctorate in social psychology from the University of Michigan.,兰菲尔教授从密歇根大学获得了社会心理学博士学位。,"n.博士学位；博士头衔
","1. Professor Lanphier obtained his doctorate in social psychology from the University of Michigan.
兰菲尔教授从密歇根大学获得了社会心理学博士学位。
"
guideline,This chapter gives you some guidelines to help you in your work.,本章将介绍一些指导性原则，为你的工作提供帮助。,"n.指导方针
","1. This chapter gives you some guidelines to help you in your work.
本章将介绍一些指导性原则，为你的工作提供帮助。
"
bump,She has a bump on the back of her head.,她的后脑勺上肿起了一块。,"n.肿块，隆起物；撞击
v.碰撞，撞击；颠簸而行
adv.突然地，猛烈地
","1. She has a bump on the back of her head.
她的后脑勺上肿起了一块。
2. He had a few injuries, mostly bumps and bruises.
他有几处受了伤，大都是肿块和瘀青。
"
electron,Most things are balanced - with equal numbers of electrons and protons.,大部分物体都是电荷平衡的——含等量的电子和质子。,"n.电子
","1. Most things are balanced - with equal numbers of electrons and protons.
大部分物体都是电荷平衡的——含等量的电子和质子。
"
royalty,At school the other children treated them like royalty .,在学校里，其他孩子将他们奉若王族。,"n.皇室；版税；王权；专利税
","1. At school the other children treated them like royalty .
在学校里，其他孩子将他们奉若王族。
"
weed,Caspar was weeding the garden.,卡斯帕正在给花园除草。,"v.除草；铲除
n.杂草，野草；菸草
","1. Caspar was weeding the garden.
卡斯帕正在给花园除草。
"
thorn,"a long, low hedge of thorns",一长排矮矮的荆棘树篱,"n.刺；[植] 荆棘
","1. a long, low hedge of thorns
一长排矮矮的荆棘树篱
"
wedge,The phone was wedged under his chin.,电话夹在他下巴下面。,"v.楔入；挤进；楔住
n.楔子；楔形物；导致分裂的东西
","1. The phone was wedged under his chin.
电话夹在他下巴下面。
2. Victoria wedged herself into the passenger seat.
维多利亚挤到了乘客座位上。
"
allocate,Tickets are limited and will be allocated to those who apply first.,票数有限，将分配给那些先申请的人。,"v.分配；拨出；使坐落于
","1. Tickets are limited and will be allocated to those who apply first.
票数有限，将分配给那些先申请的人。
"
bull,a herd of cows with one bull,一群母牛加一头公牛,"n.公牛；看好股市者；粗壮如牛的人；胡说八道；印玺
adj.大型的；公牛似的；雄性的
v.企图抬高证券价格；吓唬；强力实现
","1. a herd of cows with one bull
一群母牛加一头公牛
2. a bull elephant

"
kidnap,Police appealed for wit­nesses after a woman was kidnapped at gunpoint.,一名妇女遭到持枪绑架，警方呼吁目击者挺身而出。,"v.绑架；诱拐；拐骗
","1. Police appealed for wit­nesses after a woman was kidnapped at gunpoint.
一名妇女遭到持枪绑架，警方呼吁目击者挺身而出。
"
wrinkle,Her face was a mass of wrinkles.,她的脸上布满皱纹。,"n.皱纹
v.起皱
","1. Her face was a mass of wrinkles.
她的脸上布满皱纹。
"
weep,James broke down and wept.,詹姆斯控制不住感情，哭了起来。,"v.哭泣；流泪；哀悼；滴落；渗出液体
n.哭泣；眼泪；滴下
","1. James broke down and wept.
詹姆斯控制不住感情，哭了起来。
2. He wept bitterly (= cried a lot ) when it was time for us to leave.
我们要分别的时候他痛哭了一场。
"
reckless,He was accused of causing death by reckless driving .,他被控因鲁莽驾驶致人死亡。,"adj.鲁莽的，不顾后果的；粗心大意的
n.(Reckless)人名；(英)雷克利斯
","1. He was accused of causing death by reckless driving .
他被控因鲁莽驾驶致人死亡。
2. a reckless disregard for safety
不顾安全的鲁莽行为
3. He ran into the burning house with reckless abandon (= without caring about the danger ) .
他不顾危险冲入着火的房子里。
"
lumber,A blue bus lumbered past.,一辆蓝色公共汽车慢吞吞地驶过。,"v.伐木；喧闹地向前走；笨重地行动，缓慢地移动
n.木材；废物，无用的杂物；隆隆声
","1. A blue bus lumbered past.
一辆蓝色公共汽车慢吞吞地驶过。
"
october,Most seasonal hiring is done in early October.,多数季节性招聘是在10月初进行。,"n.[天] 十月
","1. Most seasonal hiring is done in early October.
多数季节性招聘是在10月初进行。
2. The first plane is due to leave on October 2.
第一架飞机定于10月2日起飞。
"
arbitrary,an arbitrary decision,武断的决定,"adj.[数] 任意的；武断的；专制的
","1. an arbitrary decision
武断的决定
2. the arbitrary arrests of political opponents
对政敌的任意逮捕
"
unload,Unload everything from the boat and clean it thoroughly.,从小船上卸下所有的货物并彻底地清洗。,"v.卸；摆脱…之负担；倾销
","1. Unload everything from the boat and clean it thoroughly.
从小船上卸下所有的货物并彻底地清洗。
"
strap,soldiers with grenades strapped to their belts,腰带上绑着手榴弹的士兵,"v.用带捆绑；用皮条抽打；约束
n.带；皮带；磨刀皮带；鞭打
","1. soldiers with grenades strapped to their belts
腰带上绑着手榴弹的士兵
"
skillful,"I like making things by hand because my mother is very skillful, and I liked staying with her when I was young.",我喜欢亲手作一些东西，这是因为我母亲的手非常巧，而且我小的时候喜欢同她在一起。,"adj.熟练的；巧妙的
","1. I like making things by hand because my mother is very skillful, and I liked staying with her when I was young.
我喜欢亲手作一些东西，这是因为我母亲的手非常巧，而且我小的时候喜欢同她在一起。
2. They understand that development is a difficult social activity that can be conquered not by a silver bullet, but rather by dedicated, skillful practitioners who know and leverage proven techniques.
开发是一项有难度的社会活动，不仅不能够通过银弹来征服，而是由理解并实施可靠技术的那些专注且熟练的人们来解决。
"
straw,She sipped her lemonade through a straw.,她用吸管吸着柠檬水。,"n.稻草；吸管；一文不值的东西
adj.稻草的；无价值的
","1. She sipped her lemonade through a straw.
她用吸管吸着柠檬水。
"
bend,Several branches started bending towards the ground.,数根枝条开始向地面弯垂。,"v.使弯曲；使屈服；使致力；使朝向
n.弯曲
","1. Several branches started bending towards the ground.
数根枝条开始向地面弯垂。
"
absent,"The dull, absent look on her face implied boredom.",她脸上呆滞、茫然的神情说明她觉得无聊了。,"adj.缺席的；缺少的；心不在焉的；茫然的
v.使缺席
","1. The dull, absent look on her face implied boredom.
她脸上呆滞、茫然的神情说明她觉得无聊了。
"
grief,Every change in our lives brings with it griefs.,我们生活当中的每一个变化都有让人伤心的一面。,"n.悲痛；忧伤；不幸
","1. Every change in our lives brings with it griefs.
我们生活当中的每一个变化都有让人伤心的一面。
"
mankind,"Since earliest times, mankind has been fascinated by fire.",人类自远古以来就对火很感兴趣。,"n.人类；男性
","1. Since earliest times, mankind has been fascinated by fire.
人类自远古以来就对火很感兴趣。
2. one of the most important events in the history of mankind
人类历史上最重要的事件之一
"
metal,The gate is made of metal.,这扇大门是用金属做成的。,"n.金属；合金
v.以金属覆盖
adj.金属制的
","1. The gate is made of metal.
这扇大门是用金属做成的。
2. a small black metal box
一个黑色的金属小盒子
3. They traded in gold and other precious metals (= valuable metals used especially for making jewellery ) .
他们做黄金和其他贵金属的交易。
4. The old trucks were sold as scrap metal (= old metal that is melted and used again ) .
这些旧卡车被当作金属废料卖掉了。
"
rebel,Voters rebelled against high property taxes.,投票者们反对高额财产税。,"v.反叛；反抗；造反
n.反叛者；叛徒
adj.反抗的；造反的
","1. Voters rebelled against high property taxes.
投票者们反对高额财产税。
"
leather,The inside of the bag was lined with soft leather.,这包的里面衬了软皮。,"n.皮革；皮革制品
v.用皮革包盖；抽打
adj.皮的；皮革制的
","1. The inside of the bag was lined with soft leather.
这包的里面衬了软皮。
2. elegant leather boots
精美的皮靴
"
crash,a crash victim,车祸受害者,"n.撞碎；坠毁；破产；轰隆声；睡觉
v.摔碎；坠落；发出隆隆声；(金融企业等)破产
","1. a crash victim
车祸受害者
"
evoke,The photographs evoked strong memories of our holidays in France.,那些照片勾起了我们到法国度假的深刻回忆。,"v.引起，唤起；博得
","1. The photographs evoked strong memories of our holidays in France.
那些照片勾起了我们到法国度假的深刻回忆。
2. His appearance is bound to evoke sympathy.
他的外表肯定会引起人们的同情。
3. Her speech evoked a hostile response.
她的讲话引起了敌对的反应。
"
dividend,The first quarter dividend has been increased by nearly 4 percent.,第一季度的股息增加了近4％。,"n.红利；股息；[数] 被除数；奖金
","1. The first quarter dividend has been increased by nearly 4 percent.
第一季度的股息增加了近4％。
"
electric,an electric blanket,电热毯,"adj.电的；电动的；发电的；导电的；令人震惊的
n.电；电气车辆；带电体
","1. an electric blanket
电热毯
"
bury,Electric cables are buried beneath the streets.,电缆埋在街道的下面。,"v.埋葬；隐藏
n.(Bury)人名；(法)比里；(英、西)伯里；(德、意、罗、波、捷、匈)布里；(俄)布雷
","1. Electric cables are buried beneath the streets.
电缆埋在街道的下面。
"
tumble,A small boy tumbled off the porch.,一个小男孩从门廊上摔了下去。,"v.摔倒；倒塌；滚动；打滚；仓惶地行动
n.跌倒；翻筋斗；跌跤
","1. A small boy tumbled off the porch.
一个小男孩从门廊上摔了下去。
"
diplomatic,Diplomatic efforts to end the fighting began on October 25.,停战的外交努力于10月25日开始。,"adj.外交的；外交上的；老练的
","1. Diplomatic efforts to end the fighting began on October 25.
停战的外交努力于10月25日开始。
"
refugee,Refugees were streaming across the border.,难民正涌过边境。,"n.难民，避难者；流亡者，逃亡者
","1. Refugees were streaming across the border.
难民正涌过边境。
2. {""COLLOINEXA"":[""refugee camps""]}
难民营
"
