word,word_sen,word_sen_trans,trans,example
belly,She laid her hands on her swollen belly.,她把手放在隆起的肚子上。,"n.腹部；胃；食欲
v.涨满；鼓起
","1. She laid her hands on her swollen belly.
她把手放在隆起的肚子上。
"
prohibit,Smoking is strictly prohibited inside the factory.,厂区严禁吸烟。,"v.阻止，禁止
","1. Smoking is strictly prohibited inside the factory.
厂区严禁吸烟。
"
lapse,I had a little lapse of concentration in the middle of the race.,我在比赛中走了一下神。,"n.(一时的) 走神，判断错误
","1. I had a little lapse of concentration in the middle of the race.
我在比赛中走了一下神。
2. He was a genius and because of it you could accept lapses of taste.
他是一个天才，因此他偶失得体，人们也可以接受。
"
festival,Christmas is one of the main festivals in the Christian Calendar.,圣诞节是基督教历的重大节日之一。,"n.节日；庆祝，纪念活动；欢乐
adj.节日的，喜庆的；快乐的
","1. Christmas is one of the main festivals in the Christian Calendar.
圣诞节是基督教历的重大节日之一。
"
appliance,"The device most often used to do this is a load balancer, which is an appliance that accepts requests from the outside world and hands them off to the next available application server.",进行这一操作最常用的设备是一个负载均衡器，这是一个从外部接收请求并将它们移交给下一个可用应用程序服务器的装置。,"n.器具；器械；装置
","1. The device most often used to do this is a load balancer, which is an appliance that accepts requests from the outside world and hands them off to the next available application server.
进行这一操作最常用的设备是一个负载均衡器，这是一个从外部接收请求并将它们移交给下一个可用应用程序服务器的装置。
"
hail,heavy showers of rain and hail,夹着冰雹的阵阵大雨,"n.冰雹；致敬；招呼；一阵
v.致敬；招呼；向欢呼；猛发；使像下雹样落下（过去式hailed，过去分词hailed，现在分词hailing，第三人称单数hails）
int.万岁；欢迎
","1. heavy showers of rain and hail
夹着冰雹的阵阵大雨
"
angle,You didn’t measure the angle accurately.,你没有量准角度。,"v.钓鱼；谋取
n.角度，角，方面
","1. You didn’t measure the angle accurately.
你没有量准角度。
"
vulgar,vulgar behaviour,粗俗的行为,"adj.粗俗的；通俗的；本土的
n.平民，百姓
","1. vulgar behaviour
粗俗的行为
"
passenger,Neither the driver nor the passengers were hurt.,司机和乘客均未受伤。,"n.旅客；乘客；过路人；碍手碍脚的人
","1. Neither the driver nor the passengers were hurt.
司机和乘客均未受伤。
"
intervene,The army will have to intervene to prevent further fighting.,军队将不得不干预以阻止进一步的战斗。,"v.干涉；调停；插入
","1. The army will have to intervene to prevent further fighting.
军队将不得不干预以阻止进一步的战斗。
"
locomotive,an increase in locomotive power,运动力的增加,"adj.火车头的；运动的；移动的
n.机车；火车头
","1. an increase in locomotive power
运动力的增加
"
reclaim,You may be entitled to reclaim some tax.,你也许可以享受一定额度的退税。,"v.开拓；回收再利用；改造某人，使某人悔改
n.改造，感化；再生胶
","1. You may be entitled to reclaim some tax.
你也许可以享受一定额度的退税。
"
irony,Life is full of little ironies.,生活中充满了小小的讽刺。,"n.讽刺；反语；具有讽刺意味的事
adj.铁的；似铁的
","1. Life is full of little ironies.
生活中充满了小小的讽刺。
"
prompt,Prompt action must be taken.,必须立即采取行动。,"adj.敏捷的，迅速的；立刻的
v.提示；促进；激起；（给演员）提白
n.提示；付款期限；DOS命令：改变DOS系统提示符的风格
adv.准时地
","1. Prompt action must be taken.
必须立即采取行动。
2. Prompt payment is requested.
请立即付款。
3. a prompt response
迅速的答复
"
queue,You’ll have to join the queue.,你得排队。,"n.队列；长队；辫子
v.排队；排队等候
","1. You’ll have to join the queue.
你得排队。
"
breadth,We need to provide more breadth in the college curriculum.,我们需要扩大学院课程的范围。,"n.宽度，幅度；宽宏
","1. We need to provide more breadth in the college curriculum.
我们需要扩大学院课程的范围。
"
surrender,"Germany surrendered on May 7th, 1945.",德国于 1945 年 5 月 7 日投降。,"v.使投降；放弃；交出；听任
n.投降；放弃；交出；屈服
","1. Germany surrendered on May 7th, 1945.
德国于 1945 年 5 月 7 日投降。
2. The terrorists were given ten minutes to surrender.
恐怖分子被限定在十分钟之内投降。
"
earthquake,An earthquake measuring 6.1 on the Richter scale struck southern California on June 28.,6月28日加州南部地区发生了里氏6.1级地震。,"n.地震；大动荡
","1. An earthquake measuring 6.1 on the Richter scale struck southern California on June 28.
6月28日加州南部地区发生了里氏6.1级地震。
2. The city is in an earthquake zone.
该市位于地震带。
"
telegraph,"Once he knew where we were, Lewis telegraphed every few hours.",一知道我们在哪里，刘易斯就每隔几小时发一份电报来。,"n.[通信] 电报机，电报
v.电汇；流露出；打电报给…
","1. Once he knew where we were, Lewis telegraphed every few hours.
一知道我们在哪里，刘易斯就每隔几小时发一份电报来。
"
transistor,Every transistor has at least three electrodes.,每个晶体管至少有三个电极。,"n.晶体管（收音机）
","1. Every transistor has at least three electrodes.
每个晶体管至少有三个电极。
2. The transistor became the basis of a new invention called the ""computer"" which I suspect those of you reading this may be familiar with.
晶体管后来成为了一项叫做“计算机”的新发明的基础，我想正在阅读本文的你对于这个应该比较熟悉吧。
3. When you got a transistor radio, you could walk around with it, and today you can put your whole record collection in your pocket.
而当你使用晶体管收音机时，你可以带着它到处走动，时至今日你可以把你收集的唱片装进口袋里。
"
hemisphere,the Northern hemisphere,北半球,"n.半球
","1. the Northern hemisphere
北半球
"
electricity,"The farm was very isolated, but it had electricity.",那个农场非常偏远，但有电力供应。,"n.电力；电流；强烈的紧张情绪
","1. The farm was very isolated, but it had electricity.
那个农场非常偏远，但有电力供应。
"
pamphlet,a political pamphlet,政治宣传册,"n.小册子
","1. a political pamphlet
政治宣传册
"
excursion,a shopping excursion,购物游,"n.偏移；远足；短程旅行；离题；游览，游览团
","1. a shopping excursion
购物游
"
overnight,He became a millionaire overnight.,他一夜之间就成了百万富翁。,"adv.通宵；突然；昨晚
adj.晚上的；通宵的；前夜的
n.头天晚上；一夜的逗留
vt.连夜快递
vi.过一夜
","1. He became a millionaire overnight.
他一夜之间就成了百万富翁。
"
rotten,the smell of rotten eggs,坏鸡蛋的气味,"adj.腐烂的；堕落的；恶臭的；虚弱的；极坏的
adv.非常
n.(Rotten)人名；(法、德)罗滕
","1. the smell of rotten eggs
坏鸡蛋的气味
2. Some of the wood was completely rotten.
有些木头完全腐烂了。
3. The apples went rotten very quickly.
苹果很快就腐烂了。
"
certainty,The result is impossible to predict with any degree of certainty .,这一结果完全无法确切预测。,"n.必然；确实；确实的事情
","1. The result is impossible to predict with any degree of certainty .
这一结果完全无法确切预测。
"
transient,transient fashions,短暂的时尚,"adj.短暂的；路过的
n.瞬变现象；过往旅客；候鸟
","1. transient fashions
短暂的时尚
"
coffee,Do you want a cup of coffee?,你要来杯咖啡吗？,"n.咖啡；咖啡豆；咖啡色
","1. Do you want a cup of coffee?
你要来杯咖啡吗？
2. Do you like your coffee white (= with milk ) or black (= without milk ) ?
你的咖啡要加奶还是不加奶？
"
wreath,The prime minister laid a wreath at the war memorial.,首相向战争纪念碑献了花圈。,"n.花冠；圈状物
v.环绕（等于wreathe）
","1. The prime minister laid a wreath at the war memorial.
首相向战争纪念碑献了花圈。
"
poison,"She was accused in 1974 of poisoning her second husband, Charles.",1974 年她被控毒死了她的第二任丈夫查尔斯。,"v.污染；使中毒，放毒于；败坏；阻碍
n.毒药，毒物；酒；有毒害的事物；[助剂] 抑制剂
adj.有毒的
","1. She was accused in 1974 of poisoning her second husband, Charles.
1974 年她被控毒死了她的第二任丈夫查尔斯。
2. He killed several people by poisoning their tea.
他在茶里下毒杀死了几个人。
"
shiver,A shiver ran through (= went through ) me.,我浑身一阵颤抖。,"n.颤抖，战栗；碎片
v.颤抖；哆嗦；打碎
","1. A shiver ran through (= went through ) me.
我浑身一阵颤抖。
"
salesman,...an insurance salesman.,…一位男保险推销员。,"n.推销员；售货员
","1. ...an insurance salesman.
…一位男保险推销员。
"
angel,the angel Gabriel,天使加百列,"n.天使；守护神；善人
vt.出钱支持
","1. the angel Gabriel
天使加百列
"
christ,,,"n.基督；救世主
int.天啊！
",
shutter,There are a few things you should check before pressing the shutter release.,在按快门之前，有几件事情你应该检查。,"n.快门；百叶窗；关闭物；遮板
v.为…装百叶窗；以百叶窗遮闭
","1. There are a few things you should check before pressing the shutter release.
在按快门之前，有几件事情你应该检查。
"
raid,a bombing raid,轰炸,"n.袭击；突袭；搜捕；抢劫
v.对…进行突然袭击
","1. a bombing raid
轰炸
2. an air raid warning siren
空袭警报
"
weld,The new handle will have to be welded on.,新的把手得焊上去。,"v.焊接；使结合；使成整体
n.焊接；焊接点
","1. The new handle will have to be welded on.
新的把手得焊上去。
"
dump,Merrill dumped her suitcase down in the hall.,梅里尔把手提箱扔在门厅里。,"v.倾倒；倾卸；丢下，卸下；摆脱，扔弃；倾销
n.垃圾场；仓库；无秩序地累积
","1. Merrill dumped her suitcase down in the hall.
梅里尔把手提箱扔在门厅里。
"
tube,a tube of toothpaste,一管牙膏,"n.管；电子管；隧道；电视机
v.使成管状；把…装管；用管输送
","1. a tube of toothpaste
一管牙膏
"
compass,a map and compass,地图和指南针,"n.指南针，罗盘；圆规
v.包围
","1. a map and compass
地图和指南针
"
shopkeeper,The girl had only worked for the shopkeeper for three days when she packed him in.,这姑娘替那店主只干了三天， 就辞职不干了。,"n.店主，老板
","1. The girl had only worked for the shopkeeper for three days when she packed him in.
这姑娘替那店主只干了三天， 就辞职不干了。
2. In Jermyn Street in London, a shopkeeper anxiously asked who the next president would be.
在伦敦的杰明街，一个店主焦急地问道，谁将是（美国）下一任总统。
3. I was an unknown foreigner, and could have easily evaded payment with impunity, yet no London shopkeeper ever mistrusted me.
我是一个没人知道的异乡人，本可以大胆地轻易逃避付款，但是从来没有一个伦敦的店主不信任我。
"
facility,What recreational facilities are now available?,什么娱乐设施现在是可用的？,"n.设施；设备；容易；灵巧
","1. What recreational facilities are now available?
什么娱乐设施现在是可用的？
"
definite,It’s impossible for me to give you a definite answer.,我不可能给你明确的答复。,"adj.一定的；确切的
","1. It’s impossible for me to give you a definite answer.
我不可能给你明确的答复。
2. We need to record sufficient data to enable definite conclusions to be reached.
我们需要记录足够的数据，才能得出明确的结论。
3. He’d shown definite signs of resigning himself to the situation.
他明显表现出安于这种状况的样子。
"
dull,Life is never dull when Elizabeth is here.,有伊丽莎白在这里生活绝不会无聊。,"adj.钝的；迟钝的；无趣的；呆滞的；阴暗的
v.使迟钝；使阴暗；缓和
n.(Dull)人名；(罗、匈)杜尔；(柬)杜；(英)达尔
","1. Life is never dull when Elizabeth is here.
有伊丽莎白在这里生活绝不会无聊。
2. a dull movie
一部沉闷的电影
3. It sounded pretty dull to me.
在我听来，这很无聊。
4. The weekly meeting tends to be deadly dull (= very dull ) .
每周一次的会议总是十分无聊。
5. Last week we had a hurricane. Never a dull moment running a hotel in the Caribbean (= it’s always interesting or exciting ) .
上周我们这里刮飓风了，在加勒比海开酒店从来都不会有沉闷的时刻。
"
tuck,,,"v.卷起；挤进；用某物舒适地裹住；使有褶裥；收拢；大口吃；使隐藏
n.食物；船尾突出部；缝摺；抱膝式跳水；活力；鼓声
",
whistle,The lifeguard blew his whistle.,救生员吹响哨子。,"n.口哨；汽笛；呼啸声
v.吹口哨；鸣汽笛
","1. The lifeguard blew his whistle.
救生员吹响哨子。
"
notebook,He brought out a notebook and pen from his pocket.,他从口袋里掏出了一个笔记本和一支钢笔。,"n.笔记本，笔记簿；手册
","1. He brought out a notebook and pen from his pocket.
他从口袋里掏出了一个笔记本和一支钢笔。
"
wolf,a pack of wolves,一群狼,"n.狼；色狼；残忍贪婪之人
v.大吃；狼吞虎咽地吃
","1. a pack of wolves
一群狼
"
timely,The fight ended only with the timely arrival of the police.,幸亏警察及时赶到，打斗总算停止。,"adj.及时的；适时的
adv.及时地；早
","1. The fight ended only with the timely arrival of the police.
幸亏警察及时赶到，打斗总算停止。
"
harvest,The company is now reaping the harvest of careful planning.,公司现在尝到了精心规划带来的甜头。,"n.收获；产量；结果
v.收割；得到
","1. The company is now reaping the harvest of careful planning.
公司现在尝到了精心规划带来的甜头。
"
fry,"So when you fry, bake, grill, or roast potatoes you could be generating potentially harmful carcinogens.",因此当你油炸、烘烤、烧烤或者炒土豆时，有可能会产生有害的致癌物。,"n.鱼苗；油炸食物
v.油炸；油煎
","1. So when you fry, bake, grill, or roast potatoes you could be generating potentially harmful carcinogens.
因此当你油炸、烘烤、烧烤或者炒土豆时，有可能会产生有害的致癌物。
"
tension,Tension in the neck muscles can cause headaches.,颈部肌肉紧张会导致头痛。,"n.张力，拉力；紧张，不安；电压
vt.使紧张；使拉紧
","1. Tension in the neck muscles can cause headaches.
颈部肌肉紧张会导致头痛。
2. Muscle tension can be a sign of stress.
肌肉紧张可能是压力大的迹象。
"
quarterly,We publish a quarterly journal.,我们出版一份季刊。,"adj.季度的，按季度的；一年四次的
adv.按季度，[农] 一季一次地；纵横四分地
n.季刊
","1. We publish a quarterly journal.
我们出版一份季刊。
2. The rent is payable quarterly.
房租按季度支付。
3. It makes no difference whether dividends are paid quarterly or annually.
红利是按季度还是按年度支付没有区别。
"
flash,Lightning flashed overhead.,头顶上电光闪闪。,"v.使闪光；反射
n.闪光，闪现；一瞬间
adj.闪光的，火速的
","1. Lightning flashed overhead.
头顶上电光闪闪。
2. Red warning lights flashed on and off (= shone for a short time and then stopped shining ) .
红色警告灯一闪一闪。
"
marble,The columns were of white marble.,柱子是白色的大理石。,"n.大理石；大理石制品；弹珠
adj.大理石的；冷酷无情的
","1. The columns were of white marble.
柱子是白色的大理石。
2. a marble statue
大理石雕像
"
angry,I was angry because he hadn’t told me his plans.,我很生气，因为他没有告诉我他的计划。,"adj.生气的；愤怒的；狂暴的；（伤口等）发炎的
","1. I was angry because he hadn’t told me his plans.
我很生气，因为他没有告诉我他的计划。
2. He was beginning to get angry .
他开始发脾气了。
3. His comments brought an angry response from opposition politicians.
他的话激起反对派政客愤怒的回应。
4. ‘Calm down,’ she said, looking at his angry face.
“冷静一下。”她看着他那张生气的脸说道。
5. Jesse laughed, which made me even angrier .
杰西笑了起来，这令我更加恼火。
"
distinct,The outline of the ship became more distinct.,船的轮廓变得更加清晰了。,"adj.明显的；独特的；清楚的；有区别的
","1. The outline of the ship became more distinct.
船的轮廓变得更加清晰了。
"
uneasy,She eventually fell into an uneasy sleep.,她终于睡着了，但睡得并不踏实。,"adj.不舒服的；心神不安的；不稳定的
","1. She eventually fell into an uneasy sleep.
她终于睡着了，但睡得并不踏实。
"
opt,Depending on your circumstances you can opt for one method or the other.,根据自己的情况，你可以选择这种或那种方法。,"v.选择
","1. Depending on your circumstances you can opt for one method or the other.
根据自己的情况，你可以选择这种或那种方法。
"
satire,the characteristic use of satire in Jonson’s work,琼森作品中讽刺手法的独到运用,"n.讽刺；讽刺文学，讽刺作品
","1. the characteristic use of satire in Jonson’s work
琼森作品中讽刺手法的独到运用
"
glad,We’re so glad you came.,你来了我们真高兴。,"adj.高兴的；乐意的；令人高兴的；灿烂美丽的
vt.使高兴
n.(Glad)人名；(塞、瑞典)格拉德；(英)格莱德；(法、挪)格拉
","1. We’re so glad you came.
你来了我们真高兴。
2. ‘I’ve decided to accept the job.’ ‘I’m glad.’
“我决定接受这份工作。”“我很高兴。”
"
grass,I walked across the grass.,我走在草地上。,"n.草；草地，草坪
v.放牧；使……长满草；使……吃草
","1. I walked across the grass.
我走在草地上。
2. Keep off the grass.
请勿践踏草地。
"
locker,a meat locker,肉类冷藏间,"n.柜，箱；上锁的人；有锁的橱柜；锁扣装置；有锁的存物柜
","1. a meat locker
肉类冷藏间
"
occasional,I've had occasional mild headaches all my life.,我此生一直有偶尔的轻微头疼。,"adj.偶然的；临时的；特殊场合的
","1. I've had occasional mild headaches all my life.
我此生一直有偶尔的轻微头疼。
"
wholesome,good wholesome fun,健康有益的娱乐,"adj.健全的；有益健康的；合乎卫生的；审慎的
","1. good wholesome fun
健康有益的娱乐
"
hunger,Try to satisfy your hunger by eating some fruit.,吃些水果充充饥吧。,"n.饿，饥饿；渴望
v.渴望；挨饿
","1. Try to satisfy your hunger by eating some fruit.
吃些水果充充饥吧。
2. But Jules was not eager for classroom learning, he hungered for adventure.
但是朱尔斯并不热衷于课堂学习，他渴望冒险。
"
violate,34 protesters were arrested for violating criminal law.,34名抗议者因违反刑法而被逮捕。,"v.违反；侵犯，妨碍；亵渎
","1. 34 protesters were arrested for violating criminal law.
34名抗议者因违反刑法而被逮捕。
2. regimes that violate human rights
侵犯人权的政权
"
recycle,The fashion world just keeps recycling old ideas.,时装界就是不停地翻新旧观念。,"v.使再循环；使…重新利用
n.再生；再循环；重复利用
","1. The fashion world just keeps recycling old ideas.
时装界就是不停地翻新旧观念。
"
container,ice cream in plastic containers,塑料容器里的冰激凌,"n.集装箱；容器
","1. ice cream in plastic containers
塑料容器里的冰激凌
"
cube,a sugar cube,一块方糖,"n.立方；立方体；骰子
v.使成立方形；使自乘二次；量…的体积
","1. a sugar cube
一块方糖
2. an ice cube
一小方块冰
3. Cut the meat into small cubes.
把肉切成丁。
"
flare,Tempers flared and harsh words were exchanged.,人们大动肝火，对骂起来。,"v.使闪耀；使张开；用发光信号发出；使外倾
n.加剧，恶化；底部展开；（鼻孔）张开的意思；闪光，闪耀；耀斑；爆发；照明弹
","1. Tempers flared and harsh words were exchanged.
人们大动肝火，对骂起来。
"
ore,iron ore,铁矿石,"n.矿；矿石
","1. iron ore
铁矿石
2. veins of rich ore
富矿脉
"
cargo,a cargo plane,货机,"n.货物，船货
","1. a cargo plane
货机
"
particle,dust particles,尘埃,"n.颗粒；[物] 质点；极小量；小品词
","1. dust particles
尘埃
"
cloth,Clean the surface with a damp cloth.,用一块湿布清洗表面。,"n.布；织物；桌布
adj.布制的
","1. Clean the surface with a damp cloth.
用一块湿布清洗表面。
"
feudal,the feudal system,封建制度,"adj.封建制度的；领地的；世仇的
","1. the feudal system
封建制度
2. feudal society
封建社会
"
velocity,the velocity of light,光速,"n.【物】速度
","1. the velocity of light
光速
2. The speedboat reached a velocity of 120 mph.
快艇的时速达到了120英里。
3. a high velocity bullet
高速子弹
"
simplify,an attempt to simplify the tax system,简化税制的尝试,"v.简化；使单纯；使简易
","1. an attempt to simplify the tax system
简化税制的尝试
2. The law needs to be simplified.
这部法律需要简化。
3. a simplified version of the game
这个游戏的简化版
"
gigantic,a gigantic skyscraper,摩天大楼,"adj.巨大的，庞大的
","1. a gigantic skyscraper
摩天大楼
"
desert,Helen was deserted by her husband.,海伦被丈夫遗弃了。,"v.遗弃；放弃；逃跑
n.沙漠；荒原；应得的赏罚
adj.沙漠的；荒凉的；不毛的
","1. Helen was deserted by her husband.
海伦被丈夫遗弃了。
2. Many of the party’s traditional voters deserted it at the last election.
许多长期支持该党的选民在上一次选举中抛弃了它。
3. The price rise caused many readers to desert the magazine.
价格上涨导致许多读者放弃了这本杂志。
"
miracle,It’s a miracle you weren’t killed!,你没有死真是奇迹！,"n.奇迹，奇迹般的人或物；惊人的事例
","1. It’s a miracle you weren’t killed!
你没有死真是奇迹！
2. By some miracle, we managed to catch the plane.
我们奇迹般地赶上了飞机。
3. the economic miracle of the 1950s
20世纪50年代的经济奇迹
4. She’s our miracle baby.
她是我们的奇迹宝宝。
"
progressive,a progressive administration,进步的政府,"adj.进步的；先进的
n.改革论者；进步分子
","1. a progressive administration
进步的政府
2. progressive and forward-looking policies
有前瞻性的进步政策
3. The Republicans were deeply split between progressives and conservatives.
共和党进步派和保守派之间分歧很大。
"
crystal,a set of six crystal glasses,六件套水晶玻璃杯,"n.结晶，晶体；水晶；水晶饰品
adj.水晶的；透明的，清澈的
","1. a set of six crystal glasses
六件套水晶玻璃杯
"
saint,Saint Patrick,圣帕特里克,"n.圣人；圣徒；道德崇高的人
adj.神圣的
v.成为圣徒
","1. Saint Patrick
圣帕特里克
2. Statues of saints lined the walls of the church.
教堂的墙边立着一排圣徒像。
"
secretary,My secretary will fax you all the details.,我的秘书会把所有的细节发传真给你。,"n.秘书；书记；部长；大臣
","1. My secretary will fax you all the details.
我的秘书会把所有的细节发传真给你。
"
snake,A snake slithered across our path.,一条蛇蜿蜒爬过我们的小路。,"n.蛇；阴险的人
v.迂回前进
","1. A snake slithered across our path.
一条蛇蜿蜒爬过我们的小路。
"
distract,Try not to distract the other students.,尽量不要让其他学生分心。,"v.转移；分心
","1. Try not to distract the other students.
尽量不要让其他学生分心。
"
layman,To the layman (= laymen in general ) all these plants look pretty similar.,对外行的人来说，这些植物看起来都很相似。,"n.外行；门外汉；俗人；一般信徒
","1. To the layman (= laymen in general ) all these plants look pretty similar.
对外行的人来说，这些植物看起来都很相似。
2. If you don’t understand what the doctor says, ask to have it explained in layman’s terms (= in simple language ).
如果你听不懂医生的话，就请他用通俗易懂的语言来解释一下。
"
preclude,rules that preclude experimentation in teaching methods,禁止进行教学方法试验的规定,"v.排除；妨碍；阻止
","1. rules that preclude experimentation in teaching methods
禁止进行教学方法试验的规定
"
rack,a wine rack,酒架,"n.[机] 齿条；架子；拷问台
v.变形；随风飘；小步跑
","1. a wine rack
酒架
2. a magazine rack
杂志架
"
twinkle,stars twinkling in the sky,天空中闪烁的星星,"v.闪烁；发亮
n.闪烁
","1. stars twinkling in the sky
天空中闪烁的星星
2. I saw lights twinkling in the little town below us.
我看到我们下面的小镇灯火闪烁。
"
silly,Stop asking silly questions.,别再问傻问题了。,"adj.愚蠢的；不明事理的；没头脑的
n.傻瓜
","1. Stop asking silly questions.
别再问傻问题了。
2. You made a lot of silly mistakes .
你犯了许多愚蠢的错误。
3. I left my keys at home, which was a pretty silly thing to do .
我干了件傻事，把钥匙落在家里了。
4. ‘Shall we go for a walk?’ ‘ Don’t be silly , it’s dark.’
“我们去散步吧？”“别犯傻了，天都黑了。”
"
misfortune,It seems the banks always profit from farmers’ misfortunes.,银行似乎总是从农民的不幸中获益。,"n.不幸；灾祸，灾难
","1. It seems the banks always profit from farmers’ misfortunes.
银行似乎总是从农民的不幸中获益。
"
grand,a grand country house,豪华的乡间大宅,"adj.宏伟的；豪华的；极重要的
n.大钢琴；一千美元
","1. a grand country house
豪华的乡间大宅
2. The party was a grand affair.
这个聚会场面隆重。
3. New Yorkers build on a grand scale.
纽约人喜欢建高楼大厦。
"
duck,roast duck with orange sauce,烤鸭配橘子酱,"n.鸭子；鸭肉；（英）宝贝儿；零分
v.闪避；没入水中
","1. roast duck with orange sauce
烤鸭配橘子酱
"
flu,Steven’s still in bed with flu .,史蒂文患了流感，仍卧病在床。,"n.流感
","1. Steven’s still in bed with flu .
史蒂文患了流感，仍卧病在床。
2. She’s got the flu .
她得了流感。
3. I couldn’t go because I had flu .
我得了流感，去不了。
4. Doctors now fear a flu epidemic .
医生现在担心会出现流感大爆发。
"
cattle,herds of cattle,成群的牛,"n.牛；牲畜（骂人的话）；家畜；无价值的人
","1. herds of cattle
成群的牛
2. a cattle rancher
牧牛场场主
"
tune,That’s a nice tune.,那曲调很美。,"n.曲调；和谐；心情
v.调整；使一致；为…调音
","1. That’s a nice tune.
那曲调很美。
2. She sang some old classics and a few new tunes.
她唱了几首经典老歌和一些新曲。
"
centimetre,"...a tiny fossil plant, only a few centimetres high.",…一块小小的植物化石，只有几厘米高。,"n.厘米；公分
","1. ...a tiny fossil plant, only a few centimetres high.
…一块小小的植物化石，只有几厘米高。
"
clerk,a clerk in a commercial firm,一家商行的文员,"n.职员，办事员；店员；书记；记账员；<古>牧师，教士
v.当销售员，当店员；当职员
","1. a clerk in a commercial firm
一家商行的文员
"
stitch,He had to have ten stitches in his head.,他头上不得不缝了十针。,"n.针脚，线迹；一针
v.缝，缝合
","1. He had to have ten stitches in his head.
他头上不得不缝了十针。
"
zebra,The neck of the zebra was nipped by a lion.,狮子咬断了那头斑马的脖子。,"n.[脊椎] 斑马
adj.有斑纹的
","1. The neck of the zebra was nipped by a lion.
狮子咬断了那头斑马的脖子。
2. But what if your horse suddenly grows zebra stripes?
可是如果那匹马突然长出了斑马的条纹呢？
3. Sixty acres of woods and ponds are home to camels, zebra, bison, water buffalo, ostrich and antelope.
六十英亩的森林和池塘是骆驼，斑马，野牛，水牛，鸵鸟和羚羊的家园。
"
campus,a beautiful campus in New England,新英格兰的一个美丽校园,"n.（大学）校园；大学，大学生活；校园内的草地
","1. a beautiful campus in New England
新英格兰的一个美丽校园
"
clay,Bricks are made from clay.,砖是用黏土制成的。,"n.[土壤] 粘土；泥土；肉体；似黏土的东西
vt.用黏土处理
","1. Bricks are made from clay.
砖是用黏土制成的。
"
ride,She learned to ride when she was seven.,她七岁时学会了骑马。,"v.骑马；乘车；依靠；漂浮
n.骑；乘坐；交通工具；可供骑行的路；（乘坐汽车等的）旅行；乘骑；（乘车或骑车的）短途旅程；供乘骑的游乐设施
","1. She learned to ride when she was seven.
她七岁时学会了骑马。
2. He was riding a large grey mare.
他骑着一匹灰色的大母马。
"
intention,They went into town with the intention of visiting the library.,他们进了城，打算参观图书馆。,"n.意图；目的；意向；愈合
","1. They went into town with the intention of visiting the library.
他们进了城，打算参观图书馆。
"
alloy,Brass is an alloy of copper and zinc.,黄铜是铜和锌的合金。,"v.使成合金；使减低成色
n.合金
","1. Brass is an alloy of copper and zinc.
黄铜是铜和锌的合金。
"
paralyze,You can bet that would truly paralyze the flow of credit: Does anyone believe Washington can manage banks?,你可以打赌，这会使流动的信贷真正限于瘫痪：真有人相信华盛顿可以经营银行吗？,"v.使麻痹；使瘫痪
","1. You can bet that would truly paralyze the flow of credit: Does anyone believe Washington can manage banks?
你可以打赌，这会使流动的信贷真正限于瘫痪：真有人相信华盛顿可以经营银行吗？
"
fix,He’s outside fixing the brakes on the car.,他在外面修理汽车的刹车。,"v.使固定；修理；安装；准备
n.困境；方位；贿赂
","1. He’s outside fixing the brakes on the car.
他在外面修理汽车的刹车。
2. Ellis was able to quickly find and fix the problem.
埃利斯马上就找到并解决了问题。
"
notify,The skipper notified the coastguard of the tragedy.,船长通知了海岸警卫队这一灾难。,"v.通告，通知；公布
","1. The skipper notified the coastguard of the tragedy.
船长通知了海岸警卫队这一灾难。
"
fine,"‘How are you?’ ‘Fine, thanks, how are you?’",“你好吗？”“很好，谢谢，你呢？”,"adj.好的；优良的；细小的，精美的；健康的；晴朗的
n.罚款
v.罚款；澄清
adv.很好地；精巧地
","1. ‘How are you?’ ‘Fine, thanks, how are you?’
“你好吗？”“很好，谢谢，你呢？”
2. I feel fine , really.
我感觉很好，真的。
"
passion,The issue arouses strong passions .,那件事激起了人们强烈的情绪。,"n.激情；热情；酷爱；盛怒
","1. The issue arouses strong passions .
那件事激起了人们强烈的情绪。
"
wheat,a field of wheat,小麦地,"n.小麦；小麦色
","1. a field of wheat
小麦地
"
rice,a tasty sauce served with rice or pasta,配米饭或意面的美味酱汁,"n.稻；米饭
v.把…捣成米糊状
","1. a tasty sauce served with rice or pasta
配米饭或意面的美味酱汁
2. a plate of brown rice
一盘糙米饭
3. Serve with plain boiled rice .
配白米饭一起上桌。
4. a few grains of rice
几粒大米
"
savage,a savage dog,一条凶猛的狗,"adj.野蛮的；残酷的；狂怒的；荒凉的
n.未开化的人；粗鲁的人；残暴成性的人
v.乱咬；粗暴的对待
","1. a savage dog
一条凶猛的狗
2. a savage murder
凶残的谋杀
"
cinema,It’s on at the local cinema.,此片正在当地影院上映。,"n.电影；电影院；电影业，电影制作术
","1. It’s on at the local cinema.
此片正在当地影院上映。
"
millimeter,A micrometer is one thousandth of one millimeter.,一微米是一毫米的千分之一。,"n.[计量] 毫米
","1. A micrometer is one thousandth of one millimeter.
一微米是一毫米的千分之一。
2. We're also good at seeing big clouds of small particles of dust. ... But in between dust grains up to a millimeter in size and the smallest planets we can see, we're blind.
我们也同样擅长于发现那些一大堆的尘埃...但是如果要去发现那些毫米级的尘埃，和那些我们能看到的最小的行星，我们几乎就成了盲人。
3. On average these mosses grow at the glacial speed of 1 millimeter per year—and some of the turfs are meters thick.
平均来说，这些苔藓以每年大约1毫米的极慢速度生长，而某些草皮有数米厚。
"
