word,word_sen,word_sen_trans,trans,example
thirteen,They’ve only sold thirteen tickets so far.,到目前为止他们仅仅售出13张票。,"n.十三；十三岁；十三个
num.十三
adj.十三的；十三个的
","1. They’ve only sold thirteen tickets so far.
到目前为止他们仅仅售出13张票。
2. When it happened, I was thirteen (= 13 years old ) .
那事发生时，我13岁。
"
sugar,Do you take sugar in your coffee?,你的咖啡加糖吗？,"n.糖；食糖；甜言蜜语
v.加糖于；粉饰
","1. Do you take sugar in your coffee?
你的咖啡加糖吗？
"
allowance,Sales staff get a generous mileage allowance or a company car.,销售人员有优厚的里程补贴或者公司提供的专用汽车。,"n.津贴，零用钱；允许；限额
v.定量供应
","1. Sales staff get a generous mileage allowance or a company car.
销售人员有优厚的里程补贴或者公司提供的专用汽车。
2. If you are entitled to sickness allowance, you must claim it from your employer.
你如果有资格领取疾病津贴，必须向雇主申请索要。
"
speculate,She refused to speculate.,她拒绝猜测。,"v.推测；投机；思索
","1. She refused to speculate.
她拒绝猜测。
"
cave,the entrance to a cave,洞穴的入口,"v.使凹陷，使塌落；在…挖洞穴
n.洞穴，窑洞
","1. the entrance to a cave
洞穴的入口
"
lick,The dog jumped up and licked her face.,那只狗跳起来舔她的脸。,"v.舔；卷过；鞭打
n.舔；打；少许
","1. The dog jumped up and licked her face.
那只狗跳起来舔她的脸。
"
fluid,"a loose, fluid style of dancing",舒展而优美的舞姿,"adj.流动的；流畅的；不固定的
n.流体；液体
","1. a loose, fluid style of dancing
舒展而优美的舞姿
"
underneath,He got out of the car and looked underneath.,他下车往底下看了看。,"prep.在…的下面；在…的形式下；在…的支配下
adv.在下面；在底下
n.下面；底部
adj.下面的；底层的
","1. He got out of the car and looked underneath.
他下车往底下看了看。
2. It’s near where the railway goes underneath the road.
它靠近铁路从公路下方穿过的地方。
3. She was wearing a smart jacket with a T-shirt underneath.
她穿了件时髦的夹克，里面是一件 T 恤衫。
4. Her blonde hair was hidden underneath a baseball cap.
一顶棒球帽裹住了她的满头金发。
5. He has on his jeans and a long-sleeved blue denim shirt with a white T-shirt underneath.
他身穿牛仔裤和一件蓝色长袖粗斜纹棉布衬衫，里面还有件白色T恤衫。
6. The shooting-range is lit from underneath by rows of ruby-red light fixtures.
射击场被一排排宝石红照明装置从下面照亮。
"
sour,Rachel sampled the wine. It was sour.,雷切尔尝了尝葡萄酒，是酸的。,"adj.酸的；发酵的；刺耳的；酸臭的；讨厌的
v.发酵；变酸；厌烦
n.酸味；苦事
","1. Rachel sampled the wine. It was sour.
雷切尔尝了尝葡萄酒，是酸的。
2. sour cherries
酸樱桃
"
futile,My efforts to go back to sleep proved futile.,我努力想再次入睡，但怎么也睡不着。,"adj.无用的；无效的；没有出息的；琐细的；不重要的
","1. My efforts to go back to sleep proved futile.
我努力想再次入睡，但怎么也睡不着。
"
fuse,"Their music fuses elements as diverse as Cajun, bebop and Cuban waltzes.",他们的音乐融合了卡津音乐、博普爵士乐和古巴华尔兹等不同元素。,"v.融合；熔化，熔融
n.保险丝，熔线；导火线，雷管
","1. Their music fuses elements as diverse as Cajun, bebop and Cuban waltzes.
他们的音乐融合了卡津音乐、博普爵士乐和古巴华尔兹等不同元素。
"
fuss,I wish you’d stop fussing - I’ll be perfectly all right.,我希望你别再瞎操心了——我会很好的。,"v.小题大作；忙乱；焦燥；焦急；无事自扰
n.大惊小怪，大惊小怪的人；小题大作；忙乱
","1. I wish you’d stop fussing - I’ll be perfectly all right.
我希望你别再瞎操心了——我会很好的。
"
soup,homemade tomato soup,自制的番茄汤,"n.汤，羹；马力
v.加速；增加马力
","1. homemade tomato soup
自制的番茄汤
"
commence,Work will commence on the new building immediately.,新大楼即将破土动工。,"v.开始；着手；<英>获得学位
","1. Work will commence on the new building immediately.
新大楼即将破土动工。
2. Your first evaluation will be six months after you commence employment.
工作六个月后，你将接受第一次绩效评估。
"
overcoat,I sprang 400 pounds for  her overcoat.,给她买那件大衣，我花了400镑。,"n.大衣，外套
","1. I sprang 400 pounds for  her overcoat.
给她买那件大衣，我花了400镑。
2. He placed his cap and overcoat on a chair.
他把帽子和大衣搁在一张椅子上。
3. She removed all the grease stains from her overcoat.
她把她大衣上所有油渍都去掉了。
"
analogue,,,"n.类似物；类似情况；对等的人
adj.类似的；相似物的；模拟计算机的
",
patrol,The security forces increased their patrols in the area.,安全部队加强了对该地区的巡逻。,"n.巡逻；巡逻队；侦察队
v.巡逻；巡查
","1. The security forces increased their patrols in the area.
安全部队加强了对该地区的巡逻。
"
machinery,...quality tools and machinery.,…优质工具和机械。,"n.机械；机器；机构；机械装置
","1. ...quality tools and machinery.
…优质工具和机械。
"
rug,"The old lady was seated in her chair at the window, a rug over her knees.",这位老妇人坐在靠窗的椅子上，膝上盖着一块小毛毯。,"n.小地毯；毛皮地毯；男子假发
","1. The old lady was seated in her chair at the window, a rug over her knees.
这位老妇人坐在靠窗的椅子上，膝上盖着一块小毛毯。
"
patron,a wealthy patron,富有的赞助人,"n.赞助人；保护人；主顾
","1. a wealthy patron
富有的赞助人
"
lively,a lively child,精力充沛的孩子,"adj.活泼的；生动的；真实的；生气勃勃的
n.(Lively)人名；(英)莱夫利
","1. a lively child
精力充沛的孩子
"
laundry,She did the laundry (= washed the clothes etc ) and hung it out to dry.,她洗了衣服，然后挂出去晾干。,"n.洗衣店，洗衣房；要洗的衣服；洗熨；洗好的衣服
","1. She did the laundry (= washed the clothes etc ) and hung it out to dry.
她洗了衣服，然后挂出去晾干。
2. Ben was folding laundry.
本正在叠洗好的衣服。
"
iron,the iron and steel industry,钢铁工业,"n.熨斗；烙铁；坚强
v.熨；用铁铸成
adj.铁的；残酷的；刚强的
","1. the iron and steel industry
钢铁工业
2. a driveway with large iron gates
安装了大铁门的私家车道
3. the absorption of iron from food
对食物中铁的吸收
4. ...a man of icy nerve and iron will.
…一个头脑冷静、意志坚强的男人。
"
sore,I had a sore throat and aching limbs.,我喉咙疼，四肢酸痛。,"adj.疼痛的，痛心的；剧烈的，极度的；恼火的，发怒的；厉害的，迫切的
n.溃疡，痛处；恨事，伤心事
","1. I had a sore throat and aching limbs.
我喉咙疼，四肢酸痛。
"
canteen,Rennie had eaten his supper in the canteen.,伦尼已在食堂吃过晚饭。,"n.食堂，小卖部；水壶
","1. Rennie had eaten his supper in the canteen.
伦尼已在食堂吃过晚饭。
"
pinch,We have to stop her pinching her baby brother.,我们不能让她再掐她小弟弟了。,"v.捏；勒索；使苦恼；掐掉某物，修剪
n.匮乏；少量；夹痛
","1. We have to stop her pinching her baby brother.
我们不能让她再掐她小弟弟了。
2. He pinched her cheek.
他捏了一下她的脸颊。
"
apologise,"When he received the letter he offered to apologise and to change his comments, but the club rejected this.",奈杰尔收到信后，愿意向俱乐部道歉，并修正他的评论，但俱乐部拒绝了这个服软的表示。,"v.道歉（等于apologize）
","1. When he received the letter he offered to apologise and to change his comments, but the club rejected this.
奈杰尔收到信后，愿意向俱乐部道歉，并修正他的评论，但俱乐部拒绝了这个服软的表示。
2. But it has been on my mind for so long, and I apologise if it is irrelevant to some readers.
但是它占据我的内心很久了。 如果它与一些读者没有关系，我向你们道歉。
"
assignment,a history assignment,历史作业,"n.分配；任务；作业；功课
","1. a history assignment
历史作业
"
insult,Nobody insults my family and gets away with it!,谁也别想侮辱了我的家人之后就这么算了！,"v.侮辱；辱骂；损害
n.侮辱；凌辱；无礼
","1. Nobody insults my family and gets away with it!
谁也别想侮辱了我的家人之后就这么算了！
2. I hope Andy won’t be insulted if I don’t come.
如果我不来，希望安迪不要介意。
"
elementary,the elementary principles of justice and democracy,正义和民主的基本信条,"adj.基本的；初级的；[化学] 元素的
","1. the elementary principles of justice and democracy
正义和民主的基本信条
2. You’ve made a very elementary mistake.
你犯了一个非常基本的错误。
"
baggage,Check your baggage in at the desk.,在服务台托运行李。,"n.行李；[交] 辎重（军队的）
","1. Check your baggage in at the desk.
在服务台托运行李。
"
lateral,The wall is weak and requires lateral support.,墙体不坚固，需要从侧面加以支撑。,"adj.侧面的，横向的
n.侧部；[语] 边音
vt.横向传球
","1. The wall is weak and requires lateral support.
墙体不坚固，需要从侧面加以支撑。
"
recreation,His only recreations are drinking beer and watching football.,他唯一的消遣就是喝啤酒和看足球比赛。,"n.娱乐；消遣；休养
","1. His only recreations are drinking beer and watching football.
他唯一的消遣就是喝啤酒和看足球比赛。
2. the provision of recreation facilities
提供娱乐设施
"
removal,stain removal,去污,"n.免职；移动；排除；搬迁
","1. stain removal
去污
"
bowel,cancer of the bowel,肠癌,"n.肠；内部；同情
vt.将……的肚肠取出
","1. cancer of the bowel
肠癌
"
moist,Make sure the soil is moist before planting the seeds.,播种之前要确保土壤湿润。,"adj.潮湿的；多雨的；含泪的
n.潮湿
","1. Make sure the soil is moist before planting the seeds.
播种之前要确保土壤湿润。
2. a rich, moist chocolate cake
香浓软润的巧克力蛋糕
3. warm moist air
温暖湿润的空气
4. Her eyes were moist (= she was almost crying ) .
她的眼睛湿润了。
"
morality,...standards of morality and justice in society.,…社会中道德和正义的标准。,"n.道德；品行，美德
","1. ...standards of morality and justice in society.
…社会中道德和正义的标准。
"
mute,"Billy continued to stand there, mute and defiant.",比利还是站在那儿一声不吭，一副不服气的样子。,"adj.哑的；沉默的；无声的
v.减弱……的声音；使……柔和
n.哑巴；弱音器；闭锁音
","1. Billy continued to stand there, mute and defiant.
比利还是站在那儿一声不吭，一副不服气的样子。
"
vase,...a vase of red roses.,…一个插着红玫瑰的花瓶。,"n.瓶；花瓶
","1. ...a vase of red roses.
…一个插着红玫瑰的花瓶。
"
friction,Putting oil on both surfaces reduces friction.,两面都上油可减小摩擦力。,"n.摩擦，[力] 摩擦力
","1. Putting oil on both surfaces reduces friction.
两面都上油可减小摩擦力。
"
cart,The cart is piled high with straw.,大车上的稻草装得冒尖儿了。,"n.二轮运货马车
v.用车装载
","1. The cart is piled high with straw.
大车上的稻草装得冒尖儿了。
2. The farmer piles a cart with straw.
农民在火车上装满稻草。
"
rumor,The rumor rocked the whole city.,谣言使整个城市惊慌不安。,"n.谣言；传闻
v.谣传；传说
","1. The rumor rocked the whole city.
谣言使整个城市惊慌不安。
2. In fact the rumor is without foundation.
事实上，这个谣传没有根据。
"
upgrade,The hotel has recently been refurbished and upgraded.,这家酒店最近重新装修过，设施更加完善了。,"v.使升级；提升；改良品种
n.升级；上升；上坡
adv.往上
adj.向上的
","1. The hotel has recently been refurbished and upgraded.
这家酒店最近重新装修过，设施更加完善了。
2. ...equipment which needs expensive upgrades.
…需要进行昂贵升级的设备。
"
lightning,a lightning attack,闪电式突袭,"adj.闪电的；快速的
n.闪电
vi.闪电
","1. a lightning attack
闪电式突袭
"
rub,You’ll have to rub harder if you want to get it clean.,如果你想把它弄干净，就得更使劲地擦。,"v.擦；摩擦；惹怒
n.摩擦；障碍；磨损处
","1. You’ll have to rub harder if you want to get it clean.
如果你想把它弄干净，就得更使劲地擦。
2. I hurriedly rubbed myself dry.
我赶紧把自己擦干。
3. She sometimes asks if I want a back rub.
她有时问我是否想要一次背部按摩。
"
stereo,a stereo with good speakers,扬声器音质好的立体声音响,"n.立体声；立体声系统；铅版；立体照片
adj.立体的；立体声的；立体感觉的
","1. a stereo with good speakers
扬声器音质好的立体声音响
"
shabby,Hugh’s jacket was old and shabby.,休的夹克衫又旧又破。,"adj.破旧的；卑鄙的；吝啬的；低劣的
","1. Hugh’s jacket was old and shabby.
休的夹克衫又旧又破。
2. a shabby little restaurant
一家肮脏的小餐馆
"
visa,"I was still in New York, trying to get a visa to visit Russia.",我仍在纽约，正在办理去俄罗斯的签证。,"n.签证
v.签发签证
","1. I was still in New York, trying to get a visa to visit Russia.
我仍在纽约，正在办理去俄罗斯的签证。
"
medal,She won a gold medal at the last Olympics.,她在上届奥运会上赢得一枚金牌。,"n.勋章，奖章；纪念章
","1. She won a gold medal at the last Olympics.
她在上届奥运会上赢得一枚金牌。
2. The two boys were awarded medals for their bravery.
这两个男孩因勇敢而获得勋章。
"
gallop,I was forced to attempt a gallop.,我被迫尝试一次骑马疾驰。,"n.疾驰；飞奔
v.飞驰；急速进行；急急忙忙地说
","1. I was forced to attempt a gallop.
我被迫尝试一次骑马疾驰。
"
song,the song of the lark,云雀的鸣唱,"n.歌曲；歌唱；诗歌；鸣声
","1. the song of the lark
云雀的鸣唱
"
gallon,a 20 gallon fish tank,一个20加仑的鱼缸,"n.加仑（容量单位）
","1. a 20 gallon fish tank
一个20加仑的鱼缸
2. The car does about 50 miles per gallon.
这辆车每加仑油能开50英里左右。
"
insure,Have you insured the contents of your home?,你给家庭财产投保了吗？,"v.确保，保证；给…保险
","1. Have you insured the contents of your home?
你给家庭财产投保了吗？
"
acute,The housing shortage is more acute than first thought.,住房短缺情况比一开始想的要严重。,"adj.严重的，[医] 急性的；敏锐的；激烈的；尖声的
","1. The housing shortage is more acute than first thought.
住房短缺情况比一开始想的要严重。
"
breach,The congressman was accused of a breach of secrecy rules.,这个国会议员被指控违反保密条例。,"n.违背，违反；缺口
v.违反，破坏；打破
","1. The congressman was accused of a breach of secrecy rules.
这个国会议员被指控违反保密条例。
"
accessory,bathroom accessories such as mirrors and towel-rails,镜子和毛巾架等浴室配件,"n.配件；附件；[法] 从犯
adj.副的；同谋的；附属的
","1. bathroom accessories such as mirrors and towel-rails
镜子和毛巾架等浴室配件
"
strenuous,a strenuous climb,艰难的攀登,"adj.紧张的；费力的；奋发的；艰苦的；热烈的
","1. a strenuous climb
艰难的攀登
2. The doctor advised Ken to avoid strenuous exercise.
医生建议肯避免剧烈运动。
"
drill,an electric drill,电钻,"n.训练；钻孔机；钻子；播种机
v.钻孔；训练
","1. an electric drill
电钻
2. a whine like a dentist’s drill
像牙钻发出的那种呜呜声
"
accidental,an accidental discharge of toxic waste,有毒废料的意外排放,"adj.意外的；偶然的；附属的；临时记号的
n.次要方面；非主要的特性；临时记号
","1. an accidental discharge of toxic waste
有毒废料的意外排放
2. Buy an insurance policy that covers accidental damage .
购买一份意外损害保单。
"
successive,The team has had five successive victories.,这支球队已经连胜五场了。,"adj.连续的；继承的；依次的；接替的
","1. The team has had five successive victories.
这支球队已经连胜五场了。
2. Successive governments have tried to deal with this issue.
历届政府都试图解决这个问题。
"
mercy,He showed no mercy to his enemies.,他对敌人毫不仁慈。,"n.仁慈，宽容；怜悯；幸运；善行
","1. He showed no mercy to his enemies.
他对敌人毫不仁慈。
2. God have mercy on his soul.
愿上帝宽恕他的灵魂。
"
beneath,The top layer should now point down to the layer beneath.,现在，顶部图层应当有小箭头指向下面的图层。,"prep.在…之下
adv.在下方
","1. The top layer should now point down to the layer beneath.
现在，顶部图层应当有小箭头指向下面的图层。
2. The fortress on the hill covered the harbour area beneath.
山上的炮楼把下面的海港地区置于射程之内。
3. They must all be drowning beneath him, in the watery caves of the rock!
他们一定是在他下面的水里，就在那岩石充满了水的洞中游泳了！
"
chip,Archaeologists were carefully chipping away at the rock.,考古学家正小心地在岩石上铲凿。,"v.削，凿；削成碎片
n.[电子] 芯片；筹码；碎片；(食物的) 小片; 薄片
","1. Archaeologists were carefully chipping away at the rock.
考古学家正小心地在岩石上铲凿。
"
plague,drops in population levels due to plagues and famines,瘟疫和饥荒造成的人口水平下降,"n.瘟疫；灾祸；麻烦；讨厌的人
v.折磨；使苦恼；使得灾祸
","1. drops in population levels due to plagues and famines
瘟疫和饥荒造成的人口水平下降
"
smuggle,"My message is ""If you try to smuggle drugs you are stupid.""",我的讯息是，“你若企图走私毒品，那是犯傻。”,"v.走私；偷运
","1. My message is ""If you try to smuggle drugs you are stupid.""
我的讯息是，“你若企图走私毒品，那是犯傻。”
"
chin,He rubbed his chin thoughtfully.,他若有所思地抚摸着下巴。,"n.下巴；聊天；引体向上动作
v.用下巴夹住；与…聊天；在单杠上作引体向上动作
","1. He rubbed his chin thoughtfully.
他若有所思地抚摸着下巴。
"
reign,For several minutes confusion reigned .,有好几分钟场面大乱。,"v.统治；支配；盛行；君临
n.统治；统治时期；支配
","1. For several minutes confusion reigned .
有好几分钟场面大乱。
2. Silence reigned while we waited for news.
我们在等待消息的时候鸦雀无声。
"
torrent,Torrents of water gushed into the reservoir.,急流涌进了水库。,"n.奔流；倾注；迸发；连续不断
","1. Torrents of water gushed into the reservoir.
急流涌进了水库。
"
subtract,"Thus, if you have staff activities in loops and want to run the above request, you need to ensure that you subtract only events which belong together.",因此，如果您在循环中具有人员活动，并且想要运行以上的请求，那么您必须确保您只减去了属于一起的事件。,"v.减去；扣掉
","1. Thus, if you have staff activities in loops and want to run the above request, you need to ensure that you subtract only events which belong together.
因此，如果您在循环中具有人员活动，并且想要运行以上的请求，那么您必须确保您只减去了属于一起的事件。
"
catholic,...the Catholic Church.,…天主教会。,"adj.天主教的；宽宏大量的
n.天主教徒；罗马天主教
","1. ...the Catholic Church.
…天主教会。
2. ...Catholic priests.
…天主教教士。
3. At least nine out of ten Mexicans are baptized Catholics.
至少十分之九的墨西哥人是受过洗礼的天主教徒。
"
gloomy,The report paints a gloomy picture of the economy.,这篇报告描绘了一幅惨淡的经济现状。,"adj.黑暗的；沮丧的；阴郁的
","1. The report paints a gloomy picture of the economy.
这篇报告描绘了一幅惨淡的经济现状。
"
giant,"the German chemicals giant, BASF",德国化工巨头巴斯夫公司,"n.巨人；伟人；[动] 巨大的动物
adj.巨大的；巨人般的
","1. the German chemicals giant, BASF
德国化工巨头巴斯夫公司
"
feather,an ostrich feather,一根鸵鸟羽毛,"n.羽毛
v.用羽毛装饰
","1. an ostrich feather
一根鸵鸟羽毛
"
conscience,"Well, at least I can face them all with a clear conscience (= the knowledge that you have done nothing wrong ) .",好吧，至少我可以问心无愧地面对他们所有人。,"n.道德心，良心
","1. Well, at least I can face them all with a clear conscience (= the knowledge that you have done nothing wrong ) .
好吧，至少我可以问心无愧地面对他们所有人。
2. I can’t tell you what to do – it’s a matter of conscience (= something that you must make a moral judgment about ) .
我不能告诉你怎么办——这是良心问题。
3. a crisis of conscience among medical staff (= a situation in which it is very difficult to decide what is the right thing to do )
医务人员中的良心危机
"
relativity,,,"n.相对论；相关性；相对性
",
ridge,We made our way carefully along the ridge.,我们沿着山脊小心前行。,"n.山脊；山脉；屋脊
v.使成脊状；作垄
","1. We made our way carefully along the ridge.
我们沿着山脊小心前行。
"
camp,"We’ll camp by the river for the night, and move on tomorrow.",我们今晚在河边露营，明天继续前进。,"v.露营；扎营
n.露营
","1. We’ll camp by the river for the night, and move on tomorrow.
我们今晚在河边露营，明天继续前进。
"
pint,He’s gone down the pub for a quick pint.,他去小酒馆匆匆喝上一品脱啤酒。,"n.品脱；一品脱的量；一品脱牛奶或啤酒
","1. He’s gone down the pub for a quick pint.
他去小酒馆匆匆喝上一品脱啤酒。
"
solo,a gorgeous piano solo,一首极其美妙的钢琴独奏曲,"n.独奏；独唱；独奏曲
adj.独奏的；独唱的；单独的
v.单人攀登；单独驾
adv.单独地
","1. a gorgeous piano solo
一首极其美妙的钢琴独奏曲
"
carbon,"Across the world, forests and the soil beneath them absorb about a quarter of all carbon emissions.",纵观全球，森林与它们脚下的土壤能吸收大约碳排放总量的四分之一。,"n.[化学] 碳；碳棒；复写纸
adj.碳的；碳处理的
","1. Across the world, forests and the soil beneath them absorb about a quarter of all carbon emissions.
纵观全球，森林与它们脚下的土壤能吸收大约碳排放总量的四分之一。
"
pine,I pine for the countryside.,我渴望乡下的生活。,"v.渴望，痛苦；憔悴
n.[林] 松树；凤梨，菠萝
adj.松木的；似松的
","1. I pine for the countryside.
我渴望乡下的生活。
"
sole,The soles of his feet were caked in mud.,他的脚掌上沾满了泥巴。,"n.鞋底；脚底；基础；鳎目鱼
adj.唯一的；单独的；仅有的
v.触底；上鞋底
","1. The soles of his feet were caked in mud.
他的脚掌上沾满了泥巴。
"
elapse,Several months elapsed before his case was brought to trial.,过了几个月他的案子才开审。,"v.消逝；时间过去
n.流逝；时间的过去
","1. Several months elapsed before his case was brought to trial.
过了几个月他的案子才开审。
2. The assignment must be completed within an overall elapsed time of one week.
这项任务总的时限为一周，必须按时完成。
"
outset,It was clear from the outset that there were going to be problems.,从一开始就很清楚会有问题出现的。,"n.开始；开端
","1. It was clear from the outset that there were going to be problems.
从一开始就很清楚会有问题出现的。
2. It’s better to get something in writing right at the outset.
最好一开始就有个书面的东西。
"
relieve,Drugs helped to relieve the pain.,药物有助于舒缓疼痛。,"v.解除，减轻；使不单调乏味；换…的班；解围；使放心
","1. Drugs helped to relieve the pain.
药物有助于舒缓疼痛。
"
cabbage,,,"n.卷心菜，甘蓝菜，洋白菜；（俚)脑袋；（非正式、侮辱）植物人（常用于英式英语）；（俚）钱，尤指纸币（常用于美式俚语）
",
combination,a combination nightclub and café,夜总会兼咖啡馆,"n.结合；组合；联合；[化学] 化合
","1. a combination nightclub and café
夜总会兼咖啡馆
"
bearing,She later wrote warmly of his bearing and behaviour.,稍后她热情地写到了他的风度与举止。,"n.[机] 轴承；关系；方位；举止
v.忍受（bear的ing形式）
","1. She later wrote warmly of his bearing and behaviour.
稍后她热情地写到了他的风度与举止。
"
cape,Cape Cod,科德角,"n.[地理] 海角，岬；披肩
","1. Cape Cod
科德角
"
inhabit,The woods are inhabited by many wild animals.,很多野生动物栖居在这片森林里。,"v.栖息；居住于；占据
","1. The woods are inhabited by many wild animals.
很多野生动物栖居在这片森林里。
2. inhabited islands
有人居住的岛屿
"
precaution,Fire precautions were neglected.,防火措施被忽视了。,"n.预防，警惕；预防措施
vt.警惕；预先警告
","1. Fire precautions were neglected.
防火措施被忽视了。
2. Vets took precautions to prevent the spread of the disease.
兽医们为防止疾病蔓延采取了预防措施。
"
bathe,The top of Pea Hill was bathed in brilliant sunshine.,豌豆山的山顶沐浴在灿烂的阳光中。,"v.沐浴；用水洗
n.洗澡；游泳
","1. The top of Pea Hill was bathed in brilliant sunshine.
豌豆山的山顶沐浴在灿烂的阳光中。
"
pill,He has to take pills to control his blood pressure.,他必须服药控制血压。,"n.药丸；弹丸，子弹；口服避孕药
v.把…制成丸剂；使服用药丸；抢劫，掠夺（古语）
","1. He has to take pills to control his blood pressure.
他必须服药控制血压。
2. {""COLLOINEXA"":[""sleeping pills""]}
安眠药
3. a bottle of vitamin pills
一瓶维生素片
"
pile,He balanced the plate on the top of a pile of books.,他把盘子在一摞书上放稳。,"n.堆；大量；建筑群
v.累积；打桩于
","1. He balanced the plate on the top of a pile of books.
他把盘子在一摞书上放稳。
"
limp,a limp handshake,无力的握手,"adj.柔软的，无力的；软弱的
v.跛行，一拐一拐地走；缓慢费力地前进
n.跛行
","1. a limp handshake
无力的握手
2. His body suddenly went limp.
他突然身子一软。
"
molecule,The molecules of oxygen gas contain just two atoms.,氧分子中只有两个原子。,"n.[化学] 分子；微小颗粒，微粒
","1. The molecules of oxygen gas contain just two atoms.
氧分子中只有两个原子。
"
robust,a robust man of six feet four,一个身高六英尺四英寸的壮汉,"adj.强健的；健康的；粗野的；粗鲁的
","1. a robust man of six feet four
一个身高六英尺四英寸的壮汉
"
automation,,,"n.自动化；自动操作
",
hoist,a boat hoist,吊艇机,"n.起重机；升起，吊起
v.升起；吊起
","1. a boat hoist
吊艇机
"
drag,He grabbed her arm and dragged her into the room.,他抓住她的手臂把她拖进房间。,"v.拖累；拖拉；缓慢而吃力地行进
n.拖；拖累
","1. He grabbed her arm and dragged her into the room.
他抓住她的手臂把她拖进房间。
"
spicy,a spicy tomato sauce,辣番茄酱,"adj.辛辣的；香的，多香料的；下流的
","1. a spicy tomato sauce
辣番茄酱
"
injure,"A number of bombs have exploded, seriously injuring at least five people.",一些炸弹爆炸了，至少5人严重受伤。,"v.伤害，损害
","1. A number of bombs have exploded, seriously injuring at least five people.
一些炸弹爆炸了，至少5人严重受伤。
"
gracious,"Sibyl was the most gracious, helpful, and generous person to work with.",西比尔非常和蔼，乐于助人，而且为人慷慨，和她共事最愉快。,"adj.亲切的；高尚的；和蔼的；雅致的
int.天哪；哎呀
","1. Sibyl was the most gracious, helpful, and generous person to work with.
西比尔非常和蔼，乐于助人，而且为人慷慨，和她共事最愉快。
2. a gracious apology
落落大方的道歉
"
brother,"I have two brothers, William and Mark.",我有两个兄弟，威廉和马克。,"n.兄弟；同事；战友
int.我的老兄！
","1. I have two brothers, William and Mark.
我有两个兄弟，威廉和马克。
2. My big brother (=  older brother  ) has always looked after me.
我哥哥一直照顾我。
3. my twin brother
我的双胞胎兄弟
"
bowling,Do you want to go bowling with us Friday?,星期五想和我们一起去打保龄球吗？,"n.滚木球戏；保龄球戏
v.打保龄球（bowl的现在分词）
","1. Do you want to go bowling with us Friday?
星期五想和我们一起去打保龄球吗？
"
agitate,All you need to do is gently agitate the water with a finger or paintbrush.,你只需要用手指或刷子轻轻搅动水。,"v.摇动；骚动；使…激动
","1. All you need to do is gently agitate the water with a finger or paintbrush.
你只需要用手指或刷子轻轻搅动水。
"
horror,You should have seen the look of horror on his face.,你真该看看他脸上恐惧的表情。,"n.惊骇；惨状；极端厌恶；令人恐怖的事物
","1. You should have seen the look of horror on his face.
你真该看看他脸上恐惧的表情。
"
anecdote,The book is full of amusing anecdotes about his life in Japan.,这本书里全是他在日本生活的趣闻轶事。,"n.轶事；奇闻；秘史
","1. The book is full of amusing anecdotes about his life in Japan.
这本书里全是他在日本生活的趣闻轶事。
"
plight,the country’s economic plight,该国的经济困境,"n.困境；境况；誓约
v.保证；约定
","1. the country’s economic plight
该国的经济困境
2. he plighted his word to attempt it

"
trumpet,They are proudly trumpeting the fact that they are creating more jobs.,他们得意地宣扬他们是在创造更多的工作岗位。,"n.喇叭；喇叭声
v.吹喇叭；吹嘘
","1. They are proudly trumpeting the fact that they are creating more jobs.
他们得意地宣扬他们是在创造更多的工作岗位。
"
heat,Ice needs heat to melt.,冰需要热才能融化。,"n.高温；压力；热度；热烈
v.使激动；把…加热
","1. Ice needs heat to melt.
冰需要热才能融化。
2. Insulating the attic is a good way to reduce heat loss.
为阁楼安装隔热层是减少热量流失的好方法。
"
bicycle,Can James ride a bicycle yet?,詹姆斯会骑自行车了吗？,"n.自行车
v.骑脚踏车
","1. Can James ride a bicycle yet?
詹姆斯会骑自行车了吗？
"
heap,a rubbish heap,垃圾堆,"n.堆；许多；累积
v.堆；堆积
","1. a rubbish heap
垃圾堆
2. We piled the branches into heaps for burning.
我们把树枝堆起来烧。
"
heal,a preacher who claims that he can heal the sick,自称可以治病的传道士,"v.治愈，痊愈；和解
n.(Heal)人名；(英)希尔
","1. a preacher who claims that he can heal the sick
自称可以治病的传道士
"
police,Police surrounded the courthouse.,警察围在法院大楼四周。,"n.警察，警方；治安
v.监督；管辖；维持治安；为…配备警察
adj.警察的；有关警察的
","1. Police surrounded the courthouse.
警察围在法院大楼四周。
"
longitude,The town lies at longitude 12˚ east.,这个镇位于东经12度。,"n.[地理] 经度；经线
","1. The town lies at longitude 12˚ east.
这个镇位于东经12度。
"
yearly,Salary levels are reviewed on a yearly basis.,工资水平每年都要审查。,"adj.每年的
adv.每年；一年一次
n.年刊；年鉴
","1. Salary levels are reviewed on a yearly basis.
工资水平每年都要审查。
2. a total yearly income of $78,000
7.8万美元的年总收入
3. Clients normally pay fees in advance, monthly, quarterly, or yearly.
客户们通常提前付费，或按月，或按季度，或按年。
"
